Class,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69
1,1.904771146,7.92731155,5.701702348,3.640831721,0.620624526,1.230921861,1.375006051,0.372374716,3.613921442,1.975571992,19.97914475,3.227545437,0.986048247,4.574747509,12.79131974,37.61828679,0.620624526,0.804527986,1.618390165,0.372374716,0.558661374,8.799959284,0.372374716,2.252519481,9.085843766,0.620624526,1.903182347,0.776426107,0.712576256,3.553050588,243.2707137,5.31959624,1.197755686,3.435082278,0.938880783,43.42564426,28.50463905,5.860979427,1.492974361,36.37743494,3.098852735,1.69038261,9.666549722,21.45911082,11.18792386,6.099199945,5.110272,0.372374716,0.372374716,10.55478754,19.89940691,9.317212589,2.228290299,30.17575747,6.4204352,0.627079021,4.234545968,0.830048067,0.828856467,144.1212289,11.61342404,0.372374716,0.620624526,0.620624526,0.372374716,6.104860041,2.828260441,3.971500469,4.293132923
1,4.840634891,14.04397028,17.68222322,4.521502978,3.356087352,2.602521278,1.899557515,1.215449771,16.58026467,4.704488039,48.63471625,9.251025846,2.845376863,23.17845101,36.13495097,56.85920762,0.480775227,0.221939964,2.808268502,1.167084615,1.502799881,35.48759649,1.247302595,14.16481215,14.78880079,0.863009109,0.510071302,1.005618852,1.646759019,12.76406914,292.5656277,14.0030623,1.82431099,1.302840851,1.638343055,77.59170268,91.60509851,20.67123963,3.125908977,36.96099376,1.65584968,2.512573449,30.25421664,15.83124393,31.0972334,2.684621309,4.253754606,0.771321272,0.133163978,10.93851529,8.851960036,31.52786795,10.38977317,50.06418717,1.121382737,1.197765595,11.42468809,1.113925554,1.141019985,59.20086954,6.584017692,1.025859777,1.084878052,1.862555684,1.115559033,10.86128018,0.221939964,2.498582354,2.460728274
1,0.449395006,7.074076595,9.125474921,1.704225703,0.757500223,2.21569714,1.258306018,0.748991677,6.47428406,3.020293959,6.143169819,5.247016257,1.583787841,6.052931302,11.63058244,30.38988792,0.777752958,3.061039107,1.780562935,0.748991677,0.748991677,1.033488676,0.748991677,1.979734802,13.35973459,0.449395006,1.600445416,0.449395006,0.612735111,3.151037947,44.68604186,4.525227957,1.126363644,2.403604172,0.748991677,49.98758471,21.99926371,3.321808049,1.588221872,47.82952997,0.811906978,0.842585677,9.151959266,30.95864224,9.817423392,0.786621019,5.01273166,0.748991677,0.748991677,5.035381168,35.23628351,12.12359873,2.685944075,41.29304964,2.480061242,0.449395006,1.55059253,0.748991677,0.748991677,205.1294066,9.122718631,0.748991677,0.635744136,0.449395006,0.748991677,2.245177452,0.449395006,2.367532733,2.627223127
1,1.629453551,14.5407882,27.50440156,1.040753098,11.70636313,5.573030957,1.708926229,1.406704064,28.71261225,3.461242281,55.44089343,21.03796211,3.424029482,23.15984494,40.04308091,88.40698887,0.506139264,0.470809703,3.0371369,0.682787064,1.332052478,6.445648494,1.498756778,5.19540391,18.7096763,2.768210397,2.352466597,1.923992102,5.881731464,8.423877874,338.8666023,22.50492981,5.570168434,0.620941502,1.64813528,36.94620768,99.34981165,4.841731661,5.672013989,73.51840412,0.650997993,4.066213917,12.96060018,11.48760611,10.77144805,0.470809703,3.934914507,1.51525395,0.810244667,5.3032005,17.67012847,13.88014802,10.30734268,90.45625402,0.688286122,1.162033678,4.433746804,3.247833658,0.282485822,138.5461131,8.664329805,0.89898288,0.547871836,0.638568617,1.289792599,9.589828688,0.470809703,8.708397594,8.685723398
1,1.250242071,4.465859788,5.626547788,3.717716522,1.289975959,2.372571587,0.631233941,0.891720142,6.270236775,4.633659053,18.57398805,6.07477661,2.082437793,10.73265805,12.38887348,26.64676794,0.471075808,2.760664698,1.519439163,0.9326002,0.47757077,2.292721754,0.47757077,3.147382405,13.30489243,0.286542462,1.616328721,0.42729212,0.633984749,5.222255476,14.98716412,5.862964422,0.286542462,2.161676335,0.886142116,31.91838513,3.114143479,3.346128257,3.437592611,43.86101648,0.45502943,2.818584481,4.454321678,23.70271606,2.154722904,6.444225358,1.402300604,0.524487323,0.47757077,3.882077278,18.74041191,8.341212869,2.849225421,65.63595127,13.71338736,0.286542462,1.560472043,1.412845367,0.47757077,108.2254833,7.478681852,0.47757077,0.382820729,0.671884765,0.47757077,2.522643426,8.322186449,3.884446029,3.780297395
1,5.106703897,17.96820032,45.33053473,4.374678713,17.87607315,6.031833059,2.284799002,1.977103357,16.91509155,27.32443975,79.8052676,15.77802453,3.53203286,238.6134342,130.8434885,525.0260026,1.13423059,1.8051024,5.917354849,2.40755958,1.817809594,4.860728913,1.145462843,14.94899353,54.60587926,4.306944827,2.983013972,1.060823849,2.450332905,20.58293255,696.5301318,15.7104041,12.5910147,1.075119443,3.521708264,55.36479377,253.086929,14.26802404,13.13640296,65.71832108,11.86296052,6.947318368,47.34553276,43.80998273,115.9694901,3.386127034,12.73816855,2.055729125,0.608810778,15.94106238,23.04495154,122.0965136,21.5509485,144.7536688,5.47895663,1.445103034,11.30883606,7.250929557,1.510908149,251.9516773,14.50435517,1.276165417,1.728065031,1.892804735,1.044712941,9.487395836,0.709106851,7.633279971,7.396381554
1,9.883514583,18.735247180000002,47.27292686,3.066325131,2.177318099,3.511898829,3.592099577,0.720925402,11.99851028,3.632640614,33.94229098,8.525452787,1.355103056,112.314726,111.5258125,233.2726248,0.549885032,2.935699894,1.971024653,1.193190715,0.902478743,1.7481119,0.974118029,6.243634498,17.1041629,0.869428984,0.944215866,0.873961522,0.624105347,22.69001277,497.5305,30.60262861,11.63729216,1.022465104,1.36504946,43.86729088,235.9777948,12.85786696,5.182642818,26.2541617,0.683343105,1.104491458,43.01876193,25.36540647,24.64662144,5.076820639,4.740468524,0.73496368,11.51994978,21.97059822,5.911500162,55.61053112,63.77079981,222.7814983,8.40005256,1.398917593,10.12052857,0.481456293,2.246754068,130.6268103,7.382371801,0.696688912,1.222966974,1.053311546,1.31884275,13.7539246,0.472328265,3.121848725,3.024273247
1,1.28882768,16.687541,23.61129353,1.840993817,10.4580488,2.24985127,1.177465112,0.6891384,11.00588505,5.699397923,67.11973564,8.140873073,1.160673601,33.62864437,36.22900523,139.1024619,0.881607135,0.330021837,4.852165863,1.825258375,1.373682895,2.74388076,2.168797907,8.725143733,25.08567269,3.434444854,1.580672591,0.998302857,3.612603842,9.843944163,430.7464028,10.15411189,13.616701,1.15945912,2.633732671,36.18861056,160.6932297,10.02986527,4.844086928,65.65982464,1.580302967,4.885960099,22.14620779,11.18546973,11.59939632,0.931506437,2.661348899,1.598678583,0.39127389,9.254287546,27.82226657,21.55259091,4.683458699,56.0217613,1.652802164,4.202894101,7.126359544,2.509010819,0.512985944,117.3489009,10.805707,1.808730882,0.758522191,1.16928057,1.644195195,6.116862346,3.20438003,10.23336993,9.991318715
1,0.622995851,16.76954248,25.3628572,1.722679251,7.861773219,2.816215244,1.133757603,0.929136749,12.51237489,5.573239735,40.042164,7.596088117,1.843695361,21.25082698,18.58255935,75.0277047,1.124097391,0.325344229,3.663679292,0.965845555,2.161487061,8.99681885,0.810286869,9.933683769,20.31542573,2.722833195,1.887371228,1.540189065,2.645434406,11.39606422,349.8549971,15.83900061,11.74921815,2.20978812,3.81812559,36.66103127,66.28105606,10.32102899,5.947411944,49.77930637,1.224680688,4.943686649,18.00534705,8.377277257,27.73212664,1.319175125,6.587035069,1.602014422,0.365917119,10.74514157,19.00245656,16.2915669,8.000587538,60.19752295,6.063041754,2.459489963,9.390779857,3.137695388,1.020996583,113.2039256,7.575245478,1.532812176,1.238673359,1.708920767,1.073864288,11.95670779,0.219550272,7.308506535,6.915540822
1,1.394749022,21.23035603,34.96409047,2.870681756,4.384118104,3.280405032,2.35373471,0.831305401,18.7417269,5.882829713,41.28950236,12.80024529,2.153567201,77.88556827,55.24697378,197.6325814,0.990461053,2.374339463,2.312969913,1.898651333,0.899839673,15.57160917,0.961604518,18.03676766,19.04472052,1.200115643,0.361497284,1.395934907,2.255849784,18.24138224,413.5609969,14.53929626,4.183160005,1.085974209,1.69680382,59.90374661,165.3329275,16.33240382,8.856485819,26.92606297,1.010324627,3.127129392,65.55947935,13.38834543,22.4605635,0.527471776,4.913714591,0.934724457,0.185294535,23.13439325,2.420292507,32.02571445,20.58538281,94.12344718,2.221459118,1.409869056,7.950173191,3.019905622,2.622337668,48.04519286,7.532741663,1.391043131,0.837481885,3.056569234,1.226353349,12.61450604,0.308824225,0.959529219,1.169430868
1,1.34717705,7.375115669,13.5061286,2.582089346,0.883696113,1.536358714,2.730974467,0.530217668,6.815912769,3.665571475,15.56393872,6.824679035,2.454554323,6.538361494,34.15421849,37.73297566,0.883696113,8.410383339,1.928861179,1.913732302,0.530217668,0.883696113,0.530217668,3.627395803,14.14649015,0.883696113,3.263313005,0.883696113,0.883696113,6.85493679,12.5452328,3.91130969,0.883696113,6.823972078,1.278319449,61.22472895,5.856713661,2.321787819,3.879213848,52.19278911,1.479802162,3.647049205,8.158141121,46.41779967,2.358266794,14.42955569,4.409855689,0.530217668,0.530217668,11.18335105,70.92205661,7.388972025,2.241053342,26.05758262,14.78430666,0.883696113,0.847782703,2.191566359,0.530217668,235.8845085,9.310763635,0.530217668,0.883696113,0.883696113,0.530217668,0.530217668,0.883696113,7.815973986,7.621136667
1,4.786863795,7.364227565,51.16037019,1.70953605,5.66321007,4.671236947,2.933639777,1.70690532,28.07872092,4.597827053,64.02106965,25.54000383,7.684424989,237.1868054,55.26719028,218.9658057,3.008866128,11.82657202,3.799838951,2.702699264,1.262061403,11.32253668,1.667319097,32.90673685,40.9741836,3.253649292,1.091878226,1.227674004,1.813387249,45.65682038,523.0796978,21.94623873,11.02551474,1.953630213,3.673313365,120.9684821,267.8128246,32.74970732,18.90912357,5.160678002,2.961262442,1.920871361,92.82430614,2.151811874,48.3675371,2.067628513,2.895243646,1.77987676,0.39147768,10.58875092,9.681462247,52.17695943,16.23674034,107.33297,6.934165846,3.428279655,47.05279847,1.572988635,0.694324813,76.99545423,6.863261408,1.877276406,2.116610201,5.14614635,1.147687284,12.24786464,0.234886608,2.897373285,2.975794094
1,1.121698807,10.5410656,28.74288317,4.495147959,2.81551915,4.513069838,2.254507557,1.659274095,23.53880729,7.321452674,23.91484238,15.04999962,3.900401064,11.08796676,50.79052522,47.65516945,0.506840482,0.506840482,1.733232259,1.917154533,0.525492211,2.62478494,0.714117965,4.895430298,22.13587284,0.654026958,1.398636446,0.506840482,1.800783958,10.52095417,52.53154255,8.017081098,0.506840482,1.085773954,2.050473853,14.8154744,17.74525566,3.792950882,11.19590351,87.33575132,0.506840482,8.613125505,6.57692428,24.06454279,4.197531228,1.271804684,4.888537267,1.278454431,0.304104289,11.46286652,67.93000514,13.97168636,5.178287834,42.39821998,2.365931369,0.506840482,1.097938125,2.401126372,0.304104289,235.0176334,11.05009564,1.209199748,0.997299879,0.711036375,1.473243365,2.223286184,0.304104289,11.34300889,10.39306818
1,1.243385326,19.45694183,32.97698581,2.04754146,5.039776699,5.591287749,1.354141024,2.007468828,14.86951931,17.47755437,79.35070178,13.1339688,2.987264313,22.42183698,33.12022694,125.0130522,0.922411825,0.499359942,3.224255344,2.031364152,1.344984057,17.27169703,1.352702072,23.54940848,36.76674929,2.089619905,1.425608972,0.809432292,4.987407568,16.9202003,328.2733045,18.18848386,3.277976218,1.03238264,4.056362031,52.7355407,58.19980824,14.50441795,7.546387446,49.97907557,1.610884941,8.586924147,38.43270684,54.71318398,19.90092393,2.013006613,8.166793773,1.569460566,0.282775867,16.82937191,64.22875541,32.65051813,26.95571305,96.82507302,2.766188964,0.636365613,27.1729948,5.402915853,1.625318065,175.6677812,15.67751265,2.327265005,1.689547649,1.605259947,2.099692569,5.262072978,7.785951149,21.72377085,20.64425164
1,1.551710171,20.57253193,77.9302926,1.692200847,16.83329256,4.219318457,3.638183761,1.655285675,27.26147801,11.35389639,30.9370965,22.87005327,6.084820581,156.6752649,90.42902694,217.8139341,0.805924974,5.176385213,2.589153804,2.851716538,1.635698032,3.773348885,1.553112999,16.33058637,42.37394162,2.061456483,0.9422851,1.328062938,3.197046154,22.83334593,217.7693294,21.91207728,14.99922418,0.764619468,1.611382338,35.8374882,179.7255816,9.803199372,12.17405747,2.393693033,2.401460546,2.106606778,59.858874,3.702713873,82.72271846,2.712914452,3.126073424,1.074956307,0.16236441,12.80330399,3.492523402,96.52291395,33.78668282,111.6032164,4.63354254,2.316849205,15.51512735,2.88572214,1.56597226,55.4449001,6.828007947,1.179259203,2.005551169,1.511184014,0.857855607,19.6834504,0.16236441,1.698279771,1.715295561
1,2.261063151,13.39241732,17.44619812,3.76497503,3.565146157,5.702013531,1.504458756,2.192375394,13.95570068,7.193128487,40.74266813,8.704423207,1.415645924,10.13784263,43.26409944,71.8061594,0.397962427,0.341798154,3.498591221,1.380919231,0.916565931,17.54222973,1.111910412,10.00013899,27.65699415,2.687135058,0.886706444,1.705600134,2.566439294,11.4647851,202.119905,23.45747062,2.982995541,0.953425444,2.40308712,33.28255427,44.15107933,9.248839307,2.994862773,62.92170427,1.080355606,3.962452332,15.69892595,12.10813126,48.83666718,2.893471768,2.717049233,0.597681925,0.451064188,16.00173177,62.05020101,38.29063551,11.42349588,114.3427483,3.954796053,0.9282691,3.057644258,4.390985186,0.543377034,174.0242061,12.47371857,0.922253452,0.714494862,0.4541267,1.116777618,13.8426065,0.205078893,9.213401674,8.748337434
1,1.774982664,18.19359121,26.72122039,2.997924927,4.070853745,4.84821676,1.435335289,1.611434741,16.89987648,7.263024911,71.4421638,9.061295953,2.028810856,28.11164238,55.42588466,111.4680796,0.592946286,0.452913574,2.259275059,1.02945214,0.899248938,2.92737929,0.651545287,7.711099342,21.68185746,1.538771979,1.396319696,0.283543557,1.56878979,12.20099266,212.7297253,11.05570352,1.774831441,1.634571895,2.489436815,30.29477654,38.93673047,8.093694115,10.81692204,68.35962948,0.634532674,8.6332586,13.39248049,27.51325205,16.6936836,4.214742649,6.574429933,2.397795538,1.182338825,14.6964784,61.70686591,27.18388786,13.12549588,58.48626478,8.549102872,0.469926188,3.170848691,5.209564668,0.755511258,188.9451845,11.88561661,1.284112059,0.881480209,2.031230428,1.33378889,8.440297758,13.10198066,20.15624191,19.24572684
1,1.184070309,23.17159059,45.08416858,4.342043137,3.852884148,8.95546962,2.348568834,3.683924962,15.71211941,11.42838482,69.36330516,10.37964458,2.723732354,46.95695775,69.52968792,263.4530221,2.605081241,0.28250265,2.788142958,1.713367275,1.251690143,15.06213731,1.133581435,21.39268271,45.25475498,1.64782666,0.899714441,0.930767132,2.07424746,30.5155747,378.1217067,21.02787008,12.53050676,0.480344907,3.677144899,29.57875071,185.0745828,7.902616142,10.54824216,86.76705044,2.677763523,2.413973848,32.64460507,14.23370394,72.50613585,4.650355229,0.80149392,0.880187858,0.378643952,15.23887097,11.63427275,69.65303988,22.69829695,132.4618316,7.152108301,2.981917176,16.32481116,2.430426802,1.253362559,60.37221761,8.548846605,1.68624702,1.524293901,2.042923567,1.911390333,12.59649938,0.28250265,5.561143774,5.157277985
1,1.840662289,22.67072087,26.94345617,5.341235124,3.052836578,8.785560037,1.494888556,2.174498262,18.69565715,4.823838521,64.58771057,12.58232979,1.829707638,29.95942613,33.86981528,140.7228173,1.389414927,0.586916504,2.016428263,1.155083702,0.972014627,21.50678918,0.560793875,13.05759312,18.87788356,1.245178686,0.899404952,0.913168488,1.273969756,15.35132854,472.0652027,16.55781484,7.177052087,1.715526466,1.142162831,65.1731524,172.7330103,17.94561466,5.169893143,65.79244131,1.46293749,0.890978297,40.436918,33.73175859,28.93109336,4.870746899,8.2531359,0.698359014,0.438888269,23.59652934,3.787289763,29.36401275,12.00608704,92.56729416,7.150437902,2.160172949,9.441224,0.899404952,0.777850457,212.2092896,10.50157806,0.628277335,1.044413636,2.443378772,0.72005765,11.51656862,0.602365372,2.214735539,2.259958586
1,2.110806956,23.59321564,29.38562098,13.11336209,1.311530245,7.336977113,1.487455701,2.400765541,14.30881935,5.169999388,44.05987372,7.564894113,1.664873737,16.07180536,51.51043619,132.6167979,4.814417025,0.49991487,1.315311448,0.62175917,1.003063665,10.78006118,0.592703608,11.77790081,19.28353949,1.59143879,2.364197326,0.998585924,1.056249273,20.66019599,249.6232465,12.61235266,1.094708091,2.4632549,1.306007698,24.85414741,90.54519031,3.308403577,6.685963371,13.60511753,1.459643956,3.81916453,29.00003775,40.77445588,26.23035613,1.296106916,4.90083742,1.629897607,0.186572528,5.325576,3.115661717,27.809307,8.783784879,51.76711023,4.156388156,0.578076322,7.872216382,2.539625255,0.186572528,146.008576,10.39119428,1.05525422,0.648675366,2.10493614,0.645839464,3.494030804,0.922066311,1.539795514,1.623479512
1,1.98465795,9.548027537,6.640692177,2.691794229,1.408015443,3.604674315,1.086926668,0.953633661,8.73089777,3.873565581,23.6136918,7.158468409,1.676495057,14.85965918,25.90371341,94.11243719,0.789466734,2.898032019,5.018370559,0.832443231,1.2881423,7.197493044,0.643741828,7.575636824,33.48486638,0.964830603,2.323777095,1.259326641,1.990585743,5.901200029,118.1362993,5.226831271,1.981941045,2.531249842,1.275957393,41.67131285,74.01820768,11.46393956,2.950311858,43.53132249,2.182992017,2.265240141,16.82554578,47.62503971,5.072132346,9.494512741,3.324256785,1.11994118,0.514565344,10.09000892,4.55534408,50.12352203,8.235680083,53.76960856,8.961093723,0.785679533,22.20435907,2.109059268,1.178642795,305.5635562,10.85230661,0.760239422,0.694045736,1.740795142,0.731917746,6.466645594,0.842816869,1.650149311,1.861244598
1,1.836931507,14.66309021,57.2448369,1.686133957,4.189729123,2.632657865,1.829430098,0.88434877,17.72395349,5.904522308,22.19849572,13.08111043,3.589808768,181.023082,65.11934455,264.1707641,1.806445013,14.74858704,3.202909186,2.888715567,0.966142976,23.07793972,0.968018329,33.72739157,35.20252436,1.200465827,1.07803899,1.016729399,3.223393802,43.31611537,403.0614145,14.03869411,10.43162248,1.27874976,1.622804756,75.62828924,199.5178533,20.08766662,12.11424616,14.26888156,3.813841225,2.229889919,69.89601082,20.72067011,35.66804448,6.074650411,4.394238683,1.013844242,0.440371162,10.52264919,8.483083475,50.66388948,21.81231742,68.85187242,6.507279734,4.77512752,11.32438629,1.20767872,0.647621621,93.54819299,5.672603755,1.881170584,2.337169681,5.760072104,1.074624887,8.639651339,3.645011442,2.621886611,2.822982068
1,6.516207487,16.19810854,36.72292174,4.55237633,1.945455137,12.39985581,2.090767052,4.561705694,28.44296969,9.429160095,22.33958657,17.00333161,5.463614907,33.52026411,42.09451519,117.0742616,0.874910599,4.521843865,2.980095759,2.39510222,0.650793828,12.62043873,0.44215532,6.23448896,24.6399816,0.85603984,1.288653764,0.522373716,0.917882216,10.0579027,375.9682873,9.293884315,1.020575899,2.247740672,1.233667057,34.05832812,86.84669767,3.900168962,8.581106757,36.04675487,1.1751465,4.940675775,29.49195774,29.76321607,10.74778091,3.619227882,5.716002479,1.095069458,0.441731258,14.30283407,81.17451493,36.90201726,8.826992044,41.62507855,5.385728852,1.059236218,4.316951238,2.33262375,0.441731258,94.39669765,8.402788683,0.974777202,3.743902112,1.185818728,0.643938159,1.670309571,0.265038755,7.156470442,6.816372712
1,2.176907682,9.435935803,24.31661934,6.309181031,2.427429375,3.042866229,2.012562401,2.383197235,15.11099571,4.736270856,34.20860376,14.95122617,3.021512782,37.7830183,46.54136347,74.52467474,1.429918341,9.063775723,2.807215687,2.383197235,2.383197235,1.429918341,2.383197235,3.377276465,15.25780066,1.429918341,3.986993646,1.429918341,1.429918341,4.770207585,76.79805425,3.966402822,1.429918341,2.383197235,2.383197235,143.7209018,29.67290279,3.516073872,6.079631474,90.37846537,3.923314616,4.235990093,6.298122996,54.18399102,20.84744679,3.334188259,7.384479624,2.383197235,2.383197235,14.10357058,56.62362236,11.2273375,2.156316858,31.9169213,5.054284695,1.429918341,3.377276465,2.383197235,2.383197235,399.4738084,21.23905376,2.383197235,1.429918341,1.429918341,2.383197235,3.063838365,5.448560846,11.67461596,10.12916021
1,3.681271344,19.05537963,54.44039844,3.622258369,3.615877778,2.6242501,2.401528541,1.078349791,20.3072036,4.638929116,20.17686581,12.04934121,3.375032944,221.5735324,56.77934927,213.5407282,0.602771112,5.18894802,2.250011978,2.140793039,0.866562108,33.91451732,0.804583506,6.502570862,16.31879518,1.228757989,0.514551207,1.031798439,0.840590408,15.17726856,251.1011989,9.072630874,10.81839645,0.43367048,1.727911902,10.96724694,138.8749355,3.091650839,10.48972114,19.49860601,1.878949172,2.665109846,67.54367545,13.73938895,29.05460408,0.542619815,5.813886443,0.64318152,0.187223907,3.89189075,18.34156227,39.6275425,14.01450325,47.34521149,0.914790986,5.486049893,9.897075092,2.346110264,0.187223907,65.17452916,5.190955061,0.899154046,2.325231054,2.017824377,1.081495153,3.851120872,3.606501605,6.034421227,5.854386719
1,2.33813656,7.561404683,66.07275012,1.376101494,2.66238492,4.56465639,3.086106586,1.785597233,23.89650102,4.825942853,22.41097348,16.47424537,5.776050859,205.0809889,90.76065622,224.5523342,2.993908517,12.20714345,2.8932993,3.451193634,0.717868398,7.666341177,0.657638095,34.47050265,40.4012537,0.57955777,0.529550662,0.643331032,1.007796033,50.72373229,226.7088874,11.45068114,5.255966118,0.523817019,1.83638866,57.95104406,108.0251437,15.74236741,28.54597206,3.005375804,1.989736579,1.850912087,107.9520127,1.735671261,3.966518369,1.812940222,1.818890229,1.073949297,0.158432471,14.23558212,6.213727997,44.36953003,17.30424437,54.89974501,1.594601994,3.401565163,17.20877379,1.831222972,1.122171403,50.9068032,3.979743613,1.717794194,1.970615419,2.556069105,1.854428001,12.10553355,0.101420581,3.744691274,3.234964954
1,6.684016717,11.745436,29.95397616,3.063421463,6.080994204,4.634355216,2.486845834,1.4526776,20.69879669,4.687752203,60.43588357,14.31302031,3.394091388,57.16071929,72.56991544,186.5108096,1.037467105,0.650716366,1.814770673,1.152815779,1.24501644,6.754411279,1.162432828,9.001166369,23.27840232,6.297210065,2.393694651,1.524022684,4.261135441,22.2195205,446.3248347,15.63788063,8.489058516,0.304446693,3.114302361,27.07668932,151.2419043,7.35284892,10.92015901,100.4969867,2.547399694,3.95545866,22.59928211,43.44116036,109.7024595,0.505901502,5.588903232,2.505408975,1.281471765,12.99772114,26.66695831,39.96409397,9.649702125,98.88126659,1.134588117,2.356344717,4.583362492,4.496138095,1.830258595,164.754529,11.25099668,0.77115313,1.52905486,2.058048462,1.151529778,4.889207012,17.09888927,8.935803985,7.782764553
1,3.282810367,10.96791432,19.00078381,2.611251794,16.54726892,5.228195691,1.860441647,1.961914312,21.36081687,4.833579773,72.5471536,22.624463509999998,4.794172913,95.72386047,55.81368727,119.5017409,0.684146875,1.237922722,2.255276492,0.884027227,2.661933395,24.0538379,0.746103217,9.763815816,28.05122599,4.870687899,4.114732968,3.242199409,4.72028505,9.644938455,589.6102561,36.87267054,6.662386469,0.631713859,1.366980189,53.8816565,279.2044995,16.47392837,5.633976885,58.07257606,4.230326424,2.024636897,27.87433298,27.72185032,44.97450203,6.934074876,4.779285877,1.422916037,0.410488125,10.56268044,12.51835533,39.7776129,6.990667505,77.41411974,8.9151453,3.860558721,10.79200647,3.365345846,1.946151568,262.5195255,13.01564801,0.410488125,1.283678465,1.002247807,0.410488125,11.36570468,0.410488125,3.632655714,0.410488125
1,2.58831293,19.1610599,54.01165255,9.263626646,5.427022665,6.019547104,3.553432035,2.298216658,24.27398197,8.549300023,30.49321343,13.84911293,3.883161828,34.74224344,41.70725775,170.4550036,1.471386229,2.79505351,7.5306328,2.092201483,0.978110458,16.96835678,1.191181851,10.23731873,25.47287949,1.131434812,1.282648895,1.469935418,2.550262112,17.61264879,432.0636107,13.63201884,13.30129986,1.051640202,2.414083708,27.96148213,142.2102176,7.82270745,6.73611589,16.91599569,2.347016668,4.136394309,27.69875343,13.82174536,49.86899337,3.607837451,0.594568763,1.323139714,0.247297345,7.382056555,12.17856991,36.68619841,10.96186697,63.75853118,3.742828828,3.887778045,8.819678453,2.574002657,0.247297345,113.4332478,7.691211209,1.294914844,1.557181921,3.090095729,0.589622816,3.426617956,1.967167946,3.006410308,3.194158452
1,1.248217197,6.435598779,11.42440354,3.846812849,2.769284835,0.907539527,1.891594894,0.525520881,4.702220705,1.082713154,28.05118352,2.812727894,0.999470646,3.501931012,0.525520881,27.78940405,0.875868135,2.010292544,1.337345538,0.76165493,0.525520881,4.999034898,0.821494241,3.191803623,13.03600091,0.875868135,4.902759473,0.875868135,1.70843335,4.200943854,139.8907156,6.582604487,0.900952998,3.402432392,1.139609548,51.14621464,8.832954969,2.585702874,3.729236311,34.83264511,1.74921377,3.02756083,4.251533997,15.73325435,3.684391862,4.299181224,6.778098254,1.264613448,0.525520881,5.354146875,18.4878246,5.68403385,1.579085143,20.229611,11.52516341,1.224533722,2.075737411,1.905188367,0.525520881,173.4099789,9.101180827,0.525520881,0.875868135,0.875868135,0.525520881,1.471178189,0.875868135,5.642692874,5.871399561
1,2.198648046,20.51816845,83.55679662,1.400909533,6.67502774,3.067181279,2.756008983,1.236075825,17.57039427,6.732076485,29.44735909,11.05108541,3.449177793,212.9776581,69.98418024,242.2043737,2.424424209,5.691010618,8.040834891,2.72426935,1.135458828,8.043755173,1.519313704,18.5609599,33.06609024,2.082839681,1.476659885,0.980329896,3.626341582,25.22067828,247.2444563,12.59066411,9.05384835,0.582640552,3.897042895,36.89699907,109.8062992,9.982881571,5.354558708,0.525149339,1.493149155,4.641655869,29.41320064,2.144165608,28.43552555,1.747331701,2.863852941,1.558280298,2.936742006,9.921791627,13.0936606,33.60882027,13.06047557,48.79617574,1.839836802,2.234045406,15.07128163,4.805132679,0.383353413,38.25301295,6.871099618,1.420761553,1.320616521,1.971043018,2.715891974,13.67523923,0.110616751,3.028893134,3.145733921
1,4.746888858,14.78286434,35.14829298,3.096264639,9.271912193,2.735800752,1.013804684,0.954568452,8.55272666,8.838874909,34.87932684,7.097113404,1.915805485,17.69547263,113.8615305,168.2213471,0.582689874,2.040706222,3.785892133,1.847437501,0.972892032,13.79297042,1.118219056,8.201094137,30.40759208,1.855427784,0.892088044,1.240896933,6.283846797,11.945593,405.8472522,10.76591485,5.550483018,0.690048035,1.956357672,28.79968284,73.77818649,3.177789555,3.337655289,67.50713616,0.810623206,1.818119771,25.20519703,23.98586785,63.58258559,2.712310522,2.703659388,0.723571177,1.440774158,14.81380415,89.37780192,25.65475557,13.74178455,62.69686574,1.223234202,3.715361366,4.0828543,1.431462175,0.22528993,202.8086982,6.403881271,0.965322291,1.196860261,0.731741692,1.575767884,4.747009012,0.375483216,7.794611027,7.574908287
1,0.672573344,8.735647088,16.85749829,3.532004986,2.135504553,1.1281752,0.812782079,0.478332203,9.35985148,1.39933216,29.91458984,8.142285557,2.344286993,18.83327816,0.478332203,59.21806245,0.548513104,4.422391682,2.572508854,1.379510073,0.722090293,11.07610742,0.505578005,10.41363646,13.95681528,0.812935145,1.290808149,0.720023898,1.739445489,7.726940139,192.060788,14.13574979,1.188253725,1.3398659,1.065800681,20.08842186,33.06752612,6.003949278,2.719222907,42.56919353,1.967743883,3.437563076,16.71606503,32.29607194,5.081342125,1.818427703,5.831596618,1.279098577,0.478332203,7.445298138,13.34508579,11.8323315,5.069249886,44.52017665,2.434136914,0.474429012,6.591570822,1.775263005,0.478332203,122.8533123,9.758436138,0.63193424,0.628490248,1.233178686,0.5498907,6.123111396,0.286999322,4.458591863,4.447953755
