,Scores,mean_test_score,std_test_score,sem_test_score,params,round,train_mthd,estimator,roc_auc,accuracy,balanced_accuracy,recall,precision,f1,matthews_corrcoef
1314,0.5537765319092597,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7881944444444444,0.76,0.7881944444444444,0.6875,0.9166666666666666,0.7857142857142857,0.5537765319092597
1315,0.6782343280546951,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8506944444444443,0.84,0.8506944444444444,0.8125,0.9285714285714286,0.8666666666666667,0.6782343280546951
1316,0.32732683535398854,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.625,0.52,0.625,0.25,1.0,0.4,0.32732683535398854
1317,0.5783517448238059,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.795138888888889,0.8,0.7951388888888888,0.8125,0.8666666666666667,0.8387096774193549,0.5783517448238059
1318,0.5537765319092597,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7881944444444444,0.76,0.7881944444444444,0.6875,0.9166666666666666,0.7857142857142857,0.5537765319092597
1319,0.5103545438827408,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.763888888888889,0.76,0.7638888888888888,0.75,0.8571428571428571,0.8,0.5103545438827408
1320,0.22017621148199482,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.6145833333333334,0.6,0.6145833333333333,0.5625,0.75,0.6428571428571429,0.22017621148199482
1321,0.7484551991837488,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8819444444444444,0.88,0.8819444444444444,0.875,0.9333333333333333,0.9032258064516129,0.7484551991837488
1322,0.4422689813358516,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7256944444444444,0.68,0.7256944444444444,0.5625,0.9,0.6923076923076923,0.4422689813358516
1323,0.5783517448238059,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.795138888888889,0.8,0.7951388888888888,0.8125,0.8666666666666667,0.8387096774193549,0.5783517448238059
1324,0.6782343280546951,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8506944444444443,0.84,0.8506944444444444,0.8125,0.9285714285714286,0.8666666666666667,0.6782343280546951
1325,0.4422689813358516,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7256944444444444,0.68,0.7256944444444444,0.5625,0.9,0.6923076923076923,0.4422689813358516
1326,0.3888888888888889,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.6944444444444444,0.64,0.6944444444444444,0.5,0.8888888888888888,0.64,0.3888888888888889
1327,0.4969241611489845,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7569444444444444,0.72,0.7569444444444444,0.625,0.9090909090909091,0.7407407407407407,0.4969241611489845
1328,0.6138245895861674,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8194444444444443,0.8,0.8194444444444444,0.75,0.9230769230769231,0.8275862068965517,0.6138245895861674
1329,0.7484551991837488,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8819444444444444,0.88,0.8819444444444444,0.875,0.9333333333333333,0.9032258064516129,0.7484551991837488
1330,0.4969241611489845,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7569444444444444,0.72,0.7569444444444444,0.625,0.9090909090909091,0.7407407407407407,0.4969241611489845
1331,0.28210908868533685,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.6319444444444444,0.56,0.6319444444444444,0.375,0.8571428571428571,0.5217391304347826,0.28210908868533685
1332,0.4969241611489845,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7569444444444444,0.72,0.7569444444444444,0.625,0.9090909090909091,0.7407407407407407,0.4969241611489845
1333,0.7484551991837488,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8819444444444444,0.88,0.8819444444444444,0.875,0.9333333333333333,0.9032258064516129,0.7484551991837488
1334,0.32904437697703026,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.670138888888889,0.64,0.6701388888888888,0.5625,0.8181818181818182,0.6666666666666666,0.32904437697703026
1335,0.42146361521176234,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.6875,0.6,0.6875,0.375,1.0,0.5454545454545454,0.42146361521176234
1336,0.4969241611489845,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7569444444444444,0.72,0.7569444444444444,0.625,0.9090909090909091,0.7407407407407407,0.4969241611489845
1337,0.6782343280546951,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8506944444444443,0.84,0.8506944444444444,0.8125,0.9285714285714286,0.8666666666666667,0.6782343280546951
1338,0.4422689813358516,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7256944444444444,0.68,0.7256944444444444,0.5625,0.9,0.6923076923076923,0.4422689813358516
1339,0.6138245895861674,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8194444444444443,0.8,0.8194444444444444,0.75,0.9230769230769231,0.8275862068965517,0.6138245895861674
1340,0.7205766921228921,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.875,0.84,0.875,0.75,1.0,0.8571428571428571,0.7205766921228921
1341,0.6138245895861674,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8194444444444443,0.8,0.8194444444444444,0.75,0.9230769230769231,0.8275862068965517,0.6138245895861674
1342,0.7484551991837488,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8819444444444444,0.88,0.8819444444444444,0.875,0.9333333333333333,0.9032258064516129,0.7484551991837488
1343,0.5537765319092597,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7881944444444444,0.76,0.7881944444444444,0.6875,0.9166666666666666,0.7857142857142857,0.5537765319092597
1344,0.4969241611489845,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7569444444444444,0.72,0.7569444444444444,0.625,0.9090909090909091,0.7407407407407407,0.4969241611489845
1345,0.5537765319092597,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7881944444444444,0.76,0.7881944444444444,0.6875,0.9166666666666666,0.7857142857142857,0.5537765319092597
1346,0.6782343280546951,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8506944444444443,0.84,0.8506944444444444,0.8125,0.9285714285714286,0.8666666666666667,0.6782343280546951
1347,0.6782343280546951,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8506944444444443,0.84,0.8506944444444444,0.8125,0.9285714285714286,0.8666666666666667,0.6782343280546951
1348,0.22017621148199482,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.6145833333333334,0.6,0.6145833333333333,0.5625,0.75,0.6428571428571429,0.22017621148199482
1349,0.6782343280546951,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8506944444444443,0.84,0.8506944444444444,0.8125,0.9285714285714286,0.8666666666666667,0.6782343280546951
1350,0.5783517448238059,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.795138888888889,0.8,0.7951388888888888,0.8125,0.8666666666666667,0.8387096774193549,0.5783517448238059
1351,0.4969241611489845,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7569444444444444,0.72,0.7569444444444444,0.625,0.9090909090909091,0.7407407407407407,0.4969241611489845
1352,0.5573704017131538,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7708333333333335,0.8,0.7708333333333333,0.875,0.8235294117647058,0.8484848484848485,0.5573704017131538
1353,0.4422689813358516,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7256944444444444,0.68,0.7256944444444444,0.5625,0.9,0.6923076923076923,0.4422689813358516
1354,0.4969241611489845,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7569444444444444,0.72,0.7569444444444444,0.625,0.9090909090909091,0.7407407407407407,0.4969241611489845
1355,0.4422689813358516,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7256944444444444,0.68,0.7256944444444444,0.5625,0.9,0.6923076923076923,0.4422689813358516
1356,0.4422689813358516,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7256944444444444,0.68,0.7256944444444444,0.5625,0.9,0.6923076923076923,0.4422689813358516
1357,0.5537765319092597,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7881944444444444,0.76,0.7881944444444444,0.6875,0.9166666666666666,0.7857142857142857,0.5537765319092597
1358,0.4422689813358516,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7256944444444444,0.68,0.7256944444444444,0.5625,0.9,0.6923076923076923,0.4422689813358516
1359,0.8263888888888888,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.9131944444444444,0.92,0.9131944444444444,0.9375,0.9375,0.9375,0.8263888888888888
1360,0.5537765319092597,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7881944444444444,0.76,0.7881944444444444,0.6875,0.9166666666666666,0.7857142857142857,0.5537765319092597
1361,0.3888888888888889,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.6944444444444444,0.64,0.6944444444444444,0.5,0.8888888888888888,0.64,0.3888888888888889
1362,0.6138245895861674,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8194444444444443,0.8,0.8194444444444444,0.75,0.9230769230769231,0.8275862068965517,0.6138245895861674
1363,0.7484551991837488,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8819444444444444,0.88,0.8819444444444444,0.875,0.9333333333333333,0.9032258064516129,0.7484551991837488
1364,0.6138245895861674,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8194444444444443,0.8,0.8194444444444444,0.75,0.9230769230769231,0.8275862068965517,0.6138245895861674
1365,0.5537765319092597,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7881944444444444,0.76,0.7881944444444444,0.6875,0.9166666666666666,0.7857142857142857,0.5537765319092597
1366,0.5103545438827408,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.763888888888889,0.76,0.7638888888888888,0.75,0.8571428571428571,0.8,0.5103545438827408
1367,0.6138245895861674,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8194444444444443,0.8,0.8194444444444444,0.75,0.9230769230769231,0.8275862068965517,0.6138245895861674
1368,0.42146361521176234,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.6875,0.6,0.6875,0.375,1.0,0.5454545454545454,0.42146361521176234
1369,0.5573704017131538,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7708333333333335,0.8,0.7708333333333333,0.875,0.8235294117647058,0.8484848484848485,0.5573704017131538
1370,0.5537765319092597,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7881944444444444,0.76,0.7881944444444444,0.6875,0.9166666666666666,0.7857142857142857,0.5537765319092597
1371,0.6527777777777778,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8263888888888888,0.84,0.8263888888888888,0.875,0.875,0.875,0.6527777777777778
1372,0.42146361521176234,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.6875,0.6,0.6875,0.375,1.0,0.5454545454545454,0.42146361521176234
1373,0.3888888888888889,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.6944444444444444,0.64,0.6944444444444444,0.5,0.8888888888888888,0.64,0.3888888888888889
1374,0.4422689813358516,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7256944444444444,0.68,0.7256944444444444,0.5625,0.9,0.6923076923076923,0.4422689813358516
1375,0.5537765319092597,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7881944444444444,0.76,0.7881944444444444,0.6875,0.9166666666666666,0.7857142857142857,0.5537765319092597
1376,0.6527777777777778,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8263888888888888,0.84,0.8263888888888888,0.875,0.875,0.875,0.6527777777777778
1377,0.4969241611489845,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7569444444444444,0.72,0.7569444444444444,0.625,0.9090909090909091,0.7407407407407407,0.4969241611489845
1378,0.8263888888888888,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.9131944444444444,0.92,0.9131944444444444,0.9375,0.9375,0.9375,0.8263888888888888
1379,0.4969241611489845,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7569444444444444,0.72,0.7569444444444444,0.625,0.9090909090909091,0.7407407407407407,0.4969241611489845
1380,0.7484551991837488,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8819444444444444,0.88,0.8819444444444444,0.875,0.9333333333333333,0.9032258064516129,0.7484551991837488
1381,0.7205766921228921,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.875,0.84,0.875,0.75,1.0,0.8571428571428571,0.7205766921228921
1382,0.6782343280546951,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8506944444444443,0.84,0.8506944444444444,0.8125,0.9285714285714286,0.8666666666666667,0.6782343280546951
1383,0.6138245895861674,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8194444444444443,0.8,0.8194444444444444,0.75,0.9230769230769231,0.8275862068965517,0.6138245895861674
1384,0.3888888888888889,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.6944444444444444,0.64,0.6944444444444444,0.5,0.8888888888888888,0.64,0.3888888888888889
1385,0.5144957554275266,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.75,0.68,0.75,0.5,1.0,0.6666666666666666,0.5144957554275266
1386,0.5783517448238059,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.795138888888889,0.8,0.7951388888888888,0.8125,0.8666666666666667,0.8387096774193549,0.5783517448238059
1387,0.6648039453209387,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.84375,0.8,0.84375,0.6875,1.0,0.8148148148148148,0.6648039453209387
1388,0.22017621148199482,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.6145833333333334,0.6,0.6145833333333333,0.5625,0.75,0.6428571428571429,0.22017621148199482
1389,0.6782343280546951,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8506944444444443,0.84,0.8506944444444444,0.8125,0.9285714285714286,0.8666666666666667,0.6782343280546951
1390,0.7484551991837488,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8819444444444444,0.88,0.8819444444444444,0.875,0.9333333333333333,0.9032258064516129,0.7484551991837488
1391,0.4422689813358516,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7256944444444444,0.68,0.7256944444444444,0.5625,0.9,0.6923076923076923,0.4422689813358516
1392,0.6527777777777778,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8263888888888888,0.84,0.8263888888888888,0.875,0.875,0.875,0.6527777777777778
1393,0.3358513959040798,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.6631944444444444,0.6,0.6631944444444444,0.4375,0.875,0.5833333333333334,0.3358513959040798
1394,0.4969241611489845,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7569444444444444,0.72,0.7569444444444444,0.625,0.9090909090909091,0.7407407407407407,0.4969241611489845
1395,0.6138245895861674,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8194444444444443,0.8,0.8194444444444444,0.75,0.9230769230769231,0.8275862068965517,0.6138245895861674
1396,0.5537765319092597,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.7881944444444444,0.76,0.7881944444444444,0.6875,0.9166666666666666,0.7857142857142857,0.5537765319092597
1397,0.6782343280546951,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8506944444444443,0.84,0.8506944444444444,0.8125,0.9285714285714286,0.8666666666666667,0.6782343280546951
1398,0.7484551991837488,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.8819444444444444,0.88,0.8819444444444444,0.875,0.9333333333333333,0.9032258064516129,0.7484551991837488
1399,0.5103545438827408,0.5488816060973458,0.1320493409009003,0.01320493409009003,,bootstrap,gso_1,XGBClassifier,0.763888888888889,0.76,0.7638888888888888,0.75,0.8571428571428571,0.8,0.5103545438827408
1400,0.6753246753246753,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8376623376623378,0.84,0.8376623376623377,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6753246753246753
1401,0.6000124873825419,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.801948051948052,0.8,0.801948051948052,0.8181818181818182,0.75,0.782608695652174,0.6000124873825419
1402,0.6000124873825419,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.801948051948052,0.8,0.801948051948052,0.8181818181818182,0.75,0.782608695652174,0.6000124873825419
1403,0.512987012987013,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.7564935064935066,0.76,0.7564935064935066,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.512987012987013
1404,0.761306166786451,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8831168831168832,0.88,0.8831168831168831,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.761306166786451
1405,0.690336947848731,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8474025974025974,0.84,0.8474025974025974,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.690336947848731
1406,0.6753246753246753,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8376623376623378,0.84,0.8376623376623377,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6753246753246753
1407,0.6753246753246753,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8376623376623378,0.84,0.8376623376623377,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6753246753246753
1408,0.8376623376623377,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.9188311688311689,0.92,0.9188311688311688,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8376623376623377
1409,0.512987012987013,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.7564935064935066,0.76,0.7564935064935066,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.512987012987013
1410,0.512987012987013,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.7564935064935066,0.76,0.7564935064935066,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.512987012987013
1411,0.6753246753246753,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8376623376623378,0.84,0.8376623376623377,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6753246753246753
1412,0.8376623376623377,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.9188311688311689,0.92,0.9188311688311688,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8376623376623377
1413,0.592156525463792,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.7922077922077922,0.8,0.7922077922077921,0.7272727272727273,0.8,0.7619047619047619,0.592156525463792
1414,0.761306166786451,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8831168831168832,0.88,0.8831168831168831,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.761306166786451
1415,0.6753246753246753,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8376623376623378,0.84,0.8376623376623377,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6753246753246753
1416,0.5103545438827408,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.7467532467532467,0.76,0.7467532467532467,0.6363636363636364,0.7777777777777778,0.7,0.5103545438827408
1417,0.761306166786451,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8831168831168832,0.88,0.8831168831168831,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.761306166786451
1418,0.6000124873825419,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.801948051948052,0.8,0.801948051948052,0.8181818181818182,0.75,0.782608695652174,0.6000124873825419
1419,0.761306166786451,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8831168831168832,0.88,0.8831168831168831,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.761306166786451
1420,0.512987012987013,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.7564935064935066,0.76,0.7564935064935066,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.512987012987013
1421,0.761306166786451,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8831168831168832,0.88,0.8831168831168831,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.761306166786451
1422,0.690336947848731,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8474025974025974,0.84,0.8474025974025974,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.690336947848731
1423,0.6000124873825419,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.801948051948052,0.8,0.801948051948052,0.8181818181818182,0.75,0.782608695652174,0.6000124873825419
1424,0.6000124873825419,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.801948051948052,0.8,0.801948051948052,0.8181818181818182,0.75,0.782608695652174,0.6000124873825419
1425,0.6753246753246753,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8376623376623378,0.84,0.8376623376623377,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6753246753246753
1426,0.6000124873825419,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.801948051948052,0.8,0.801948051948052,0.8181818181818182,0.75,0.782608695652174,0.6000124873825419
1427,0.690336947848731,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8474025974025974,0.84,0.8474025974025974,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.690336947848731
1428,0.761306166786451,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8831168831168832,0.88,0.8831168831168831,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.761306166786451
1429,0.5103545438827408,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.7467532467532467,0.76,0.7467532467532467,0.6363636363636364,0.7777777777777778,0.7,0.5103545438827408
1430,0.761306166786451,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8831168831168832,0.88,0.8831168831168831,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.761306166786451
1431,0.512987012987013,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.7564935064935066,0.76,0.7564935064935066,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.512987012987013
1432,0.690336947848731,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8474025974025974,0.84,0.8474025974025974,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.690336947848731
1433,0.592156525463792,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.7922077922077922,0.8,0.7922077922077921,0.7272727272727273,0.8,0.7619047619047619,0.592156525463792
1434,0.5290432684448219,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.7662337662337664,0.76,0.7662337662337663,0.8181818181818182,0.6923076923076923,0.75,0.5290432684448219
1435,0.592156525463792,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.7922077922077922,0.8,0.7922077922077921,0.7272727272727273,0.8,0.7619047619047619,0.592156525463792
1436,0.512987012987013,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.7564935064935066,0.76,0.7564935064935066,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.512987012987013
1437,0.690336947848731,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8474025974025974,0.84,0.8474025974025974,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.690336947848731
1438,0.7857142857142857,0.6669565017378973,0.10024115389678633,0.010024115389678633,,bootstrap,gso_2,XGBClassifier,0.8928571428571428,0.88,0.8928571428571428,1.0,0.7857142857142857,0.88,0.7857142857142857
