,Scores,mean_test_score,std_test_score,sem_test_score,params,round,train_mthd,estimator,roc_auc,accuracy,balanced_accuracy,recall,precision,f1,matthews_corrcoef
3932,0.3849001794597505,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.3849001794597505
3933,0.7526178090063816,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.8776223776223776,0.875,0.8776223776223776,0.8461538461538461,0.9166666666666666,0.88,0.7526178090063816
3934,0.23652495839563303,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6118881118881119,0.625,0.6118881118881119,0.7692307692307693,0.625,0.6896551724137931,0.23652495839563303
3935,0.6276459144608478,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7727272727272727,0.7916666666666666,0.7727272727272727,0.5454545454545454,1.0,0.7058823529411765,0.6276459144608478
3936,0.07067534927402196,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.534965034965035,0.5416666666666666,0.534965034965035,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.07067534927402196
3937,0.4181210050035454,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7097902097902098,0.7083333333333334,0.7097902097902098,0.6923076923076923,0.75,0.72,0.4181210050035454
3938,0.6693419514856722,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.8251748251748252,0.8333333333333334,0.8251748251748252,0.9230769230769231,0.8,0.8571428571428571,0.6693419514856722
3939,0.34641016151377546,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6333333333333333,0.5416666666666666,0.6333333333333333,1.0,0.45,0.6206896551724138,0.34641016151377546
3940,0.1943250826893887,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.5944055944055945,0.5833333333333334,0.5944055944055944,0.7272727272727273,0.5333333333333333,0.6153846153846154,0.1943250826893887
3941,0.3380617018914066,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.75,0.6428571428571429,0.6923076923076923,0.3380617018914066
3942,0.5104895104895105,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7552447552447552,0.75,0.7552447552447552,0.8181818181818182,0.6923076923076923,0.75,0.5104895104895105
3943,0.43355498476206,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6785714285714286,0.625,0.6785714285714286,0.35714285714285715,1.0,0.5263157894736842,0.43355498476206
3944,0.5773502691896257,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.75,0.75,0.75,0.5,1.0,0.6666666666666666,0.5773502691896257
3945,0.5,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.75,0.75,0.75,0.75,0.75,0.75,0.5
3946,-0.08362420100070908,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.458041958041958,0.4583333333333333,0.458041958041958,0.45454545454545453,0.4166666666666667,0.43478260869565216,-0.08362420100070908
3947,0.0,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.5,0.4583333333333333,0.5,0.3333333333333333,0.625,0.43478260869565216,0.0
3948,0.5428571428571428,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7714285714285714,0.75,0.7714285714285715,0.9,0.6428571428571429,0.75,0.5428571428571428
3949,0.7745966692414834,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.875,0.875,0.875,0.75,1.0,0.8571428571428571,0.7745966692414834
3950,0.4970501217477084,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7333333333333334,0.6666666666666666,0.7333333333333334,0.4666666666666667,1.0,0.6363636363636364,0.4970501217477084
3951,0.20143542511732357,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.5928571428571429,0.625,0.5928571428571429,0.7857142857142857,0.6470588235294118,0.7096774193548387,0.20143542511732357
3952,0.5,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.75,0.6666666666666666,0.75,0.5,1.0,0.6666666666666666,0.5
3953,0.539791896359413,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7622377622377623,0.75,0.7622377622377623,0.9090909090909091,0.6666666666666666,0.7692307692307693,0.539791896359413
3954,0.7491587023046328,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.8706293706293706,0.875,0.8706293706293706,0.9230769230769231,0.8571428571428571,0.8888888888888888,0.7491587023046328
3955,0.5477225575051662,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.78125,0.7916666666666666,0.78125,0.75,0.6666666666666666,0.7058823529411765,0.5477225575051662
3956,0.7125253031944252,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.8461538461538461,0.8333333333333334,0.8461538461538461,0.6923076923076923,1.0,0.8181818181818182,0.7125253031944252
3957,0.34641016151377546,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6333333333333333,0.5416666666666666,0.6333333333333333,0.26666666666666666,1.0,0.42105263157894735,0.34641016151377546
3958,0.3476767476825577,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6153846153846154,0.5833333333333334,0.6153846153846154,1.0,0.5238095238095238,0.6875,0.3476767476825577
3959,0.6573757351339165,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.8142857142857143,0.8333333333333334,0.8142857142857143,0.7,0.875,0.7777777777777778,0.6573757351339165
3960,0.50709255283711,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.75,0.75,0.75,0.6666666666666666,0.8,0.7272727272727273,0.50709255283711
3961,0.06482037235521644,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.5336134453781513,0.4583333333333333,0.5336134453781513,0.7142857142857143,0.3125,0.43478260869565216,0.06482037235521644
3962,0.50709255283711,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.75,0.75,0.75,0.6666666666666666,0.8,0.7272727272727273,0.50709255283711
3963,0.29277002188455997,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6285714285714287,0.5833333333333334,0.6285714285714286,0.35714285714285715,0.8333333333333334,0.5,0.29277002188455997
3964,0.1704453597146584,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.5785714285714286,0.5416666666666666,0.5785714285714286,0.35714285714285715,0.7142857142857143,0.47619047619047616,0.1704453597146584
3965,0.15877683720748895,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.5833333333333334,0.4583333333333333,0.5833333333333334,0.3333333333333333,0.8571428571428571,0.48,0.15877683720748895
3966,0.5773502691896257,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.75,0.75,0.75,1.0,0.6666666666666666,0.8,0.5773502691896257
3967,0.0,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.5,0.2916666666666667,0.5,1.0,0.2916666666666667,0.45161290322580644,0.0
3968,0.23652495839563303,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6118881118881119,0.625,0.6118881118881119,0.45454545454545453,0.625,0.5263157894736842,0.23652495839563303
3969,0.641688947919748,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7916666666666667,0.7916666666666666,0.7916666666666667,0.5833333333333334,1.0,0.7368421052631579,0.641688947919748
3970,0.1943250826893887,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.5944055944055945,0.5833333333333334,0.5944055944055944,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.1943250826893887
3971,0.7745966692414834,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.875,0.875,0.875,1.0,0.8,0.8888888888888888,0.7745966692414834
3972,0.5310850045437944,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7307692307692308,0.7083333333333334,0.7307692307692308,1.0,0.6111111111111112,0.7586206896551724,0.5310850045437944
3973,0.3296301713019007,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6503496503496504,0.6666666666666666,0.6503496503496503,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.3296301713019007
3974,0.3849001794597505,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6666666666666665,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.6111111111111112,0.7333333333333333,0.3849001794597505
3975,0.2548235957188128,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.5714285714285714,0.5,0.5714285714285714,1.0,0.45454545454545453,0.625,0.2548235957188128
3976,0.43033148291193524,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7222222222222222,0.7083333333333334,0.7222222222222222,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.43033148291193524
3977,0.31622776601683794,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.625,0.5,0.625,0.25,1.0,0.4,0.31622776601683794
3978,0.3779644730092272,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.625,0.625,0.625,1.0,0.5714285714285714,0.7272727272727273,0.3779644730092272
3979,0.4800793585191832,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7357142857142857,0.7083333333333334,0.7357142857142858,0.9,0.6,0.72,0.4800793585191832
3980,0.5853694070049635,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7937062937062936,0.7916666666666666,0.7937062937062938,0.8181818181818182,0.75,0.782608695652174,0.5853694070049635
3981,0.50709255283711,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7571428571428572,0.75,0.7571428571428571,0.8,0.6666666666666666,0.7272727272727273,0.50709255283711
3982,0.19245008972987526,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.5833333333333335,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.19245008972987526
3983,0.4222222222222222,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.711111111111111,0.6666666666666666,0.711111111111111,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.4222222222222222
3984,0.4800793585191832,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7444444444444445,0.7083333333333334,0.7444444444444445,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.4800793585191832
3985,0.57953786404698,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7867132867132867,0.7916666666666666,0.7867132867132867,0.7272727272727273,0.8,0.7619047619047619,0.57953786404698
3986,0.4800793585191832,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7444444444444445,0.7083333333333334,0.7444444444444445,0.6,0.9,0.72,0.4800793585191832
3987,0.40991702578932737,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7071428571428571,0.7083333333333334,0.7071428571428571,0.7,0.6363636363636364,0.6666666666666666,0.40991702578932737
3988,0.5,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.75,0.75,0.75,0.75,0.75,0.75,0.5
3989,0.1767766952966369,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.625,0.5,0.1767766952966369
3990,0.7774288420142416,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.8928571428571428,0.875,0.8928571428571428,0.7857142857142857,1.0,0.88,0.7774288420142416
3991,0.24845199749997662,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6111111111111112,0.5416666666666666,0.611111111111111,0.8888888888888888,0.4444444444444444,0.5925925925925926,0.24845199749997662
3992,0.5477225575051662,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.78125,0.7083333333333334,0.78125,1.0,0.5333333333333333,0.6956521739130435,0.5477225575051662
3993,0.57953786404698,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7928571428571429,0.7916666666666666,0.7928571428571429,0.8,0.7272727272727273,0.7619047619047619,0.57953786404698
3994,0.34265734265734266,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6713286713286714,0.6666666666666666,0.6713286713286714,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.34265734265734266
3995,0.32867132867132864,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6643356643356644,0.6666666666666666,0.6643356643356644,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.32867132867132864
3996,0.3380617018914066,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6714285714285714,0.6666666666666666,0.6714285714285715,0.6428571428571429,0.75,0.6923076923076923,0.3380617018914066
3997,0.7526178090063816,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.875,0.875,0.875,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.7526178090063816
3998,0.3379631847096873,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.6468531468531469,0.625,0.6468531468531469,0.38461538461538464,0.8333333333333334,0.5263157894736842,0.3379631847096873
3999,0.4381871654989361,0.4390884901804156,0.21670423485138082,0.021670423485138084,,oob,gso_1,RandomForestClassifier,0.7167832167832169,0.7083333333333334,0.7167832167832169,0.8181818181818182,0.6428571428571429,0.72,0.4381871654989361
4000,0.4222222222222222,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.711111111111111,0.6666666666666666,0.711111111111111,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.4222222222222222
4001,0.5673665146135802,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7785714285714286,0.7916666666666666,0.7785714285714285,0.8571428571428571,0.8,0.8275862068965517,0.5673665146135802
4002,0.2548235957188128,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.5714285714285714,0.5,0.5714285714285714,0.14285714285714285,1.0,0.25,0.2548235957188128
4003,0.6783216783216783,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
4004,0.006993006993006993,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.5034965034965035,0.5,0.5034965034965035,0.5454545454545454,0.46153846153846156,0.5,0.006993006993006993
4005,0.50709255283711,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.75,0.75,0.75,0.6666666666666666,0.8,0.7272727272727273,0.50709255283711
4006,0.7071067811865476,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.8333333333333333,0.8333333333333334,0.8333333333333333,0.6666666666666666,1.0,0.8,0.7071067811865476
4007,0.40628835067443575,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6853146853146854,0.6666666666666666,0.6853146853146853,0.9090909090909091,0.5882352941176471,0.7142857142857143,0.40628835067443575
4008,0.7745966692414834,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.875,0.875,0.875,0.75,1.0,0.8571428571428571,0.7745966692414834
4009,-0.2988071523335984,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.5,0.3125,0.38461538461538464,-0.2988071523335984
4010,0.7526178090063816,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.8776223776223776,0.875,0.8776223776223776,0.8461538461538461,0.9166666666666666,0.88,0.7526178090063816
4011,0.25819888974716115,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.625,0.625,0.625,0.5,0.6666666666666666,0.5714285714285714,0.25819888974716115
4012,0.6761234037828132,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.8428571428571427,0.8333333333333334,0.8428571428571429,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.6761234037828132
4013,0.2956561979945413,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6398601398601399,0.625,0.6398601398601399,0.46153846153846156,0.75,0.5714285714285714,0.2956561979945413
4014,0.7526178090063816,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.875,0.875,0.875,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.7526178090063816
4015,0.8451542547285166,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.9285714285714286,0.9166666666666666,0.9285714285714286,0.8571428571428571,1.0,0.9230769230769231,0.8451542547285166
4016,0.2548235957188128,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.5714285714285714,0.5,0.5714285714285714,1.0,0.45454545454545453,0.625,0.2548235957188128
4017,0.6546536707079771,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.8214285714285714,0.7916666666666666,0.8214285714285714,0.6428571428571429,1.0,0.782608695652174,0.6546536707079771
4018,0.47809144373375745,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7285714285714286,0.75,0.7285714285714285,0.8571428571428571,0.75,0.8,0.47809144373375745
4019,0.5773502691896257,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.75,0.75,0.75,0.5,1.0,0.6666666666666666,0.5773502691896257
4020,0.40628835067443575,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6853146853146854,0.6666666666666666,0.6853146853146853,0.9090909090909091,0.5882352941176471,0.7142857142857143,0.40628835067443575
4021,0.15877683720748895,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.5756302521008403,0.4583333333333333,0.5756302521008403,0.8571428571428571,0.3333333333333333,0.48,0.15877683720748895
4022,0.3333333333333333,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
4023,0.47304991679126607,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7237762237762237,0.7083333333333334,0.7237762237762237,0.9090909090909091,0.625,0.7407407407407407,0.47304991679126607
4024,0.8461538461538461,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.9230769230769231,0.9166666666666666,0.9230769230769231,0.8461538461538461,1.0,0.9166666666666666,0.8461538461538461
4025,0.539791896359413,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7622377622377623,0.75,0.7622377622377623,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.539791896359413
4026,0.39735970711951313,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6666666666666667,0.5833333333333334,0.6666666666666666,1.0,0.47368421052631576,0.6428571428571429,0.39735970711951313
4027,0.4800793585191832,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7444444444444445,0.7083333333333334,0.7444444444444445,0.6,0.9,0.72,0.4800793585191832
4028,0.7125253031944252,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.8461538461538461,0.8333333333333334,0.8461538461538461,1.0,0.7333333333333333,0.8461538461538461,0.7125253031944252
4029,0.50709255283711,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7571428571428572,0.75,0.7571428571428571,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.50709255283711
4030,0.37142857142857144,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6857142857142857,0.6666666666666666,0.6857142857142857,0.5714285714285714,0.8,0.6666666666666666,0.37142857142857144
4031,0.3704792868174742,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6764705882352942,0.5416666666666666,0.6764705882352942,1.0,0.3888888888888889,0.56,0.3704792868174742
4032,0.5773502691896257,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.75,0.75,0.75,0.5,1.0,0.6666666666666666,0.5773502691896257
4033,0.6783216783216783,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.7692307692307693,0.9090909090909091,0.8333333333333334,0.6783216783216783
4034,0.3517661417422953,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6433566433566433,0.6666666666666666,0.6433566433566433,0.9230769230769231,0.631578947368421,0.75,0.3517661417422953
4035,0.5576780295914437,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7272727272727273,0.75,0.7272727272727273,0.45454545454545453,1.0,0.625,0.5576780295914437
4036,0.07067534927402196,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.534965034965035,0.5416666666666666,0.534965034965035,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.07067534927402196
4037,0.49660854465066,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7412587412587412,0.75,0.7412587412587412,0.8461538461538461,0.7333333333333333,0.7857142857142857,0.49660854465066
4038,0.5913123959890826,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7797202797202797,0.7916666666666666,0.7797202797202798,0.9230769230769231,0.75,0.8275862068965517,0.5913123959890826
4039,0.39735970711951313,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6666666666666667,0.5833333333333334,0.6666666666666666,1.0,0.47368421052631576,0.6428571428571429,0.39735970711951313
4040,0.1943250826893887,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.5944055944055945,0.5833333333333334,0.5944055944055944,0.7272727272727273,0.5333333333333333,0.6153846153846154,0.1943250826893887
4041,0.2508726030021272,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6249999999999999,0.625,0.625,0.6666666666666666,0.6153846153846154,0.64,0.2508726030021272
4042,0.4381871654989361,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7167832167832169,0.7083333333333334,0.7167832167832169,0.8181818181818182,0.6428571428571429,0.72,0.4381871654989361
4043,0.2254485920762712,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.5928571428571427,0.5416666666666666,0.5928571428571429,0.2857142857142857,0.8,0.42105263157894735,0.2254485920762712
4044,0.5129891760425771,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.4166666666666667,1.0,0.5882352941176471,0.5129891760425771
4045,0.3333333333333333,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
4046,-0.08362420100070908,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.458041958041958,0.4583333333333333,0.458041958041958,0.45454545454545453,0.4166666666666667,0.43478260869565216,-0.08362420100070908
4047,0.06666666666666667,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.5333333333333333,0.5,0.5333333333333333,0.4,0.6666666666666666,0.5,0.06666666666666667
4048,0.4800793585191832,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7357142857142857,0.7083333333333334,0.7357142857142858,0.9,0.6,0.72,0.4800793585191832
4049,0.50709255283711,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.75,0.75,0.75,0.6666666666666666,0.8,0.7272727272727273,0.50709255283711
4050,0.39735970711951313,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.3333333333333333,1.0,0.5,0.39735970711951313
4051,0.29277002188455997,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.6285714285714286,0.6666666666666666,0.6285714285714286,0.8571428571428571,0.6666666666666666,0.75,0.29277002188455997
4052,0.3125,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.65625,0.5833333333333334,0.65625,0.4375,0.875,0.5833333333333334,0.3125
4053,0.539791896359413,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7622377622377623,0.75,0.7622377622377623,0.9090909090909091,0.6666666666666666,0.7692307692307693,0.539791896359413
4054,0.57953786404698,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.7867132867132868,0.7916666666666666,0.7867132867132867,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.57953786404698
4055,0.23904572186687872,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.625,0.5833333333333334,0.625,0.75,0.42857142857142855,0.5454545454545454,0.23904572186687872
4056,0.7125253031944252,0.43013274768120163,0.22077755343410924,0.022077755343410922,,oob,gso_2,RandomForestClassifier,0.8461538461538461,0.8333333333333334,0.8461538461538461,0.6923076923076923,1.0,0.8181818181818182,0.7125253031944252
