,Scores,mean_test_score,std_test_score,sem_test_score,params,round,train_mthd,estimator,roc_auc,accuracy,balanced_accuracy,recall,precision,f1,matthews_corrcoef
3174,"[0.6546536707079772, 0.6123724356957946, 0.6546536707079772, 0.5241424183609591, 0.6]",0.6091644390945417,0.04787810059159516,0.021411737511275935,"{'n_estimators': 233, 'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 6, 'bootstrap': True, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.8, 0.8, 0.8, 0.75, 0.8]","[0.8, 0.8, 0.8, 0.75, 0.8]","[0.8, 0.8, 0.8, 0.75, 0.8]","[0.6, 0.7, 1.0, 0.9, 0.8]","[1.0, 0.875, 0.7142857142857143, 0.6923076923076923, 0.8]","[0.75, 0.7777777777777778, 0.8333333333333334, 0.782608695652174, 0.8]","[0.6546536707079772, 0.6123724356957946, 0.6546536707079772, 0.5241424183609591, 0.6]"
3175,"[0.6123724356957946, 0.7035264706814485, 0.816496580927726, 0.502518907629606, 0.6123724356957946]",0.649457366126074,0.1050400514702159,0.046975339089495895,"{'n_estimators': 233, 'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 6, 'bootstrap': True, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.7999999999999999, 0.85, 0.9, 0.75, 0.8]","[0.8, 0.85, 0.9, 0.75, 0.8]","[0.8, 0.8500000000000001, 0.9, 0.75, 0.8]","[0.9, 0.9, 1.0, 0.7, 0.7]","[0.75, 0.8181818181818182, 0.8333333333333334, 0.7777777777777778, 0.875]","[0.8181818181818182, 0.8571428571428571, 0.9090909090909091, 0.7368421052631579, 0.7777777777777778]","[0.6123724356957946, 0.7035264706814485, 0.816496580927726, 0.502518907629606, 0.6123724356957946]"
3176,"[0.8, 0.30151134457776363, 0.7337993857053428, 0.502518907629606, 0.6]",0.5875659275825424,0.17648075567393406,0.07892459328148965,"{'n_estimators': 233, 'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 6, 'bootstrap': True, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.9, 0.65, 0.85, 0.75, 0.8]","[0.9, 0.65, 0.85, 0.75, 0.8]","[0.9, 0.6499999999999999, 0.85, 0.75, 0.8]","[0.9, 0.7, 0.7, 0.7, 0.8]","[0.9, 0.6363636363636364, 1.0, 0.7777777777777778, 0.8]","[0.9, 0.6666666666666666, 0.8235294117647058, 0.7368421052631579, 0.8]","[0.8, 0.30151134457776363, 0.7337993857053428, 0.502518907629606, 0.6]"
3177,"[0.816496580927726, 0.502518907629606, 0.6123724356957946, 0.6123724356957946, 0.3144854510165755]",0.5716491621930995,0.1638164795816686,0.07326095683586345,"{'n_estimators': 233, 'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 6, 'bootstrap': True, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.9, 0.75, 0.8, 0.7999999999999999, 0.65]","[0.9, 0.75, 0.8, 0.8, 0.65]","[0.9, 0.75, 0.8, 0.8, 0.65]","[0.8, 0.8, 0.7, 0.9, 0.8]","[1.0, 0.7272727272727273, 0.875, 0.75, 0.6153846153846154]","[0.8888888888888888, 0.7619047619047619, 0.7777777777777778, 0.8181818181818182, 0.6956521739130435]","[0.816496580927726, 0.502518907629606, 0.6123724356957946, 0.6123724356957946, 0.3144854510165755]"
3178,"[0.4364357804719848, 0.8, 0.6, 0.816496580927726, 0.5241424183609591]",0.635414955952134,0.15040432216520241,0.0672628576942342,"{'n_estimators': 233, 'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 6, 'bootstrap': True, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.7000000000000001, 0.9, 0.8, 0.9, 0.75]","[0.7, 0.9, 0.8, 0.9, 0.75]","[0.7, 0.9, 0.8, 0.9, 0.75]","[0.5, 0.9, 0.8, 1.0, 0.9]","[0.8333333333333334, 0.9, 0.8, 0.8333333333333334, 0.6923076923076923]","[0.625, 0.9, 0.8, 0.9090909090909091, 0.782608695652174]","[0.4364357804719848, 0.8, 0.6, 0.816496580927726, 0.5241424183609591]"
3179,"[0.7035264706814485, 0.502518907629606, 0.7035264706814485, 0.8, 0.6123724356957946]",0.6643888569376596,0.10036082533498174,0.04488272554540045,"{'n_estimators': 233, 'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 6, 'bootstrap': True, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.85, 0.75, 0.85, 0.9, 0.8]","[0.85, 0.75, 0.85, 0.9, 0.8]","[0.8500000000000001, 0.75, 0.8500000000000001, 0.9, 0.8]","[0.9, 0.8, 0.9, 0.9, 0.7]","[0.8181818181818182, 0.7272727272727273, 0.8181818181818182, 0.9, 0.875]","[0.8571428571428571, 0.7619047619047619, 0.8571428571428571, 0.9, 0.7777777777777778]","[0.7035264706814485, 0.502518907629606, 0.7035264706814485, 0.8, 0.6123724356957946]"
3180,"[0.7035264706814485, 0.8, 0.6, 0.408248290463863, 0.502518907629606]",0.6028587337549836,0.13924665153468052,0.06227299569415421,"{'n_estimators': 201, 'criterion': 'entropy', 'max_depth': 77, 'min_samples_leaf': 10, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.85, 0.9, 0.8, 0.7000000000000001, 0.75]","[0.85, 0.9, 0.8, 0.7, 0.75]","[0.8500000000000001, 0.9, 0.8, 0.7, 0.75]","[0.9, 0.9, 0.8, 0.8, 0.7]","[0.8181818181818182, 0.9, 0.8, 0.6666666666666666, 0.7777777777777778]","[0.8571428571428571, 0.9, 0.8, 0.7272727272727273, 0.7368421052631579]","[0.7035264706814485, 0.8, 0.6, 0.408248290463863, 0.502518907629606]"
3181,"[0.8, 0.6, 0.408248290463863, 0.30151134457776363, 0.4364357804719848]",0.5092390831027223,0.17402857768506966,0.07782794594628374,"{'n_estimators': 201, 'criterion': 'entropy', 'max_depth': 77, 'min_samples_leaf': 10, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.9, 0.8, 0.7000000000000001, 0.65, 0.7000000000000001]","[0.9, 0.8, 0.7, 0.65, 0.7]","[0.9, 0.8, 0.7, 0.6499999999999999, 0.7]","[0.9, 0.8, 0.8, 0.7, 0.5]","[0.9, 0.8, 0.6666666666666666, 0.6363636363636364, 0.8333333333333334]","[0.9, 0.8, 0.7272727272727273, 0.6666666666666666, 0.625]","[0.8, 0.6, 0.408248290463863, 0.30151134457776363, 0.4364357804719848]"
3182,"[0.3144854510165755, 0.6123724356957946, 0.5241424183609591, 0.8, 0.6]",0.5702000610146658,0.15683483396282247,0.07013866999615274,"{'n_estimators': 201, 'criterion': 'entropy', 'max_depth': 77, 'min_samples_leaf': 10, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.65, 0.8, 0.7500000000000001, 0.9, 0.8]","[0.65, 0.8, 0.75, 0.9, 0.8]","[0.65, 0.8, 0.75, 0.9, 0.8]","[0.8, 0.7, 0.6, 0.9, 0.8]","[0.6153846153846154, 0.875, 0.8571428571428571, 0.9, 0.8]","[0.6956521739130435, 0.7777777777777778, 0.7058823529411765, 0.9, 0.8]","[0.3144854510165755, 0.6123724356957946, 0.5241424183609591, 0.8, 0.6]"
3183,"[0.6123724356957946, 0.8, 0.9045340337332909, 0.5241424183609591, 0.502518907629606]",0.66871355908393,0.15782472868271372,0.07058136437300173,"{'n_estimators': 201, 'criterion': 'entropy', 'max_depth': 77, 'min_samples_leaf': 10, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.8, 0.9, 0.9500000000000001, 0.7500000000000001, 0.75]","[0.8, 0.9, 0.95, 0.75, 0.75]","[0.8, 0.9, 0.95, 0.75, 0.75]","[0.7, 0.9, 1.0, 0.6, 0.7]","[0.875, 0.9, 0.9090909090909091, 0.8571428571428571, 0.7777777777777778]","[0.7777777777777778, 0.9, 0.9523809523809523, 0.7058823529411765, 0.7368421052631579]","[0.6123724356957946, 0.8, 0.9045340337332909, 0.5241424183609591, 0.502518907629606]"
3184,"[0.5241424183609591, 0.5241424183609591, 0.7337993857053428, 0.7035264706814485, 0.8]",0.6571221386217418,0.11297261396243244,0.05052288888316816,"{'n_estimators': 201, 'criterion': 'entropy', 'max_depth': 77, 'min_samples_leaf': 10, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.7500000000000001, 0.7500000000000001, 0.85, 0.85, 0.9]","[0.75, 0.75, 0.85, 0.85, 0.9]","[0.75, 0.75, 0.85, 0.8500000000000001, 0.9]","[0.6, 0.6, 1.0, 0.9, 0.9]","[0.8571428571428571, 0.8571428571428571, 0.7692307692307693, 0.8181818181818182, 0.9]","[0.7058823529411765, 0.7058823529411765, 0.8695652173913043, 0.8571428571428571, 0.9]","[0.5241424183609591, 0.5241424183609591, 0.7337993857053428, 0.7035264706814485, 0.8]"
3185,"[0.8, 0.6, 0.6, 0.6123724356957946, 0.7035264706814485]",0.6631797812754486,0.07862872692182643,0.03516383567629434,"{'n_estimators': 201, 'criterion': 'entropy', 'max_depth': 77, 'min_samples_leaf': 10, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.9, 0.8, 0.8, 0.8, 0.8500000000000001]","[0.9, 0.8, 0.8, 0.8, 0.85]","[0.9, 0.8, 0.8, 0.8, 0.8500000000000001]","[0.9, 0.8, 0.8, 0.7, 0.8]","[0.9, 0.8, 0.8, 0.875, 0.8888888888888888]","[0.9, 0.8, 0.8, 0.7777777777777778, 0.8421052631578947]","[0.8, 0.6, 0.6, 0.6123724356957946, 0.7035264706814485]"
3186,"[0.7035264706814485, 0.10482848367219183, 0.7035264706814485, 0.7337993857053428, 0.6]",0.5691361621480863,0.23654584503908557,0.10578651786050534,"{'n_estimators': 201, 'criterion': 'entropy', 'max_depth': 77, 'min_samples_leaf': 10, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.85, 0.55, 0.8500000000000001, 0.85, 0.8]","[0.85, 0.55, 0.85, 0.85, 0.8]","[0.8500000000000001, 0.55, 0.8500000000000001, 0.85, 0.8]","[0.9, 0.7, 0.8, 0.7, 0.8]","[0.8181818181818182, 0.5384615384615384, 0.8888888888888888, 1.0, 0.8]","[0.8571428571428571, 0.6086956521739131, 0.8421052631578947, 0.8235294117647058, 0.8]","[0.7035264706814485, 0.10482848367219183, 0.7035264706814485, 0.7337993857053428, 0.6]"
3187,"[0.816496580927726, 0.502518907629606, 0.6123724356957946, 0.6, 0.4364357804719848]",0.5935647409450223,0.12889732441168253,0.05764463590047304,"{'n_estimators': 201, 'criterion': 'entropy', 'max_depth': 77, 'min_samples_leaf': 10, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.9, 0.75, 0.8, 0.8, 0.7]","[0.9, 0.75, 0.8, 0.8, 0.7]","[0.9, 0.75, 0.8, 0.8, 0.7]","[0.8, 0.8, 0.7, 0.8, 0.9]","[1.0, 0.7272727272727273, 0.875, 0.8, 0.6428571428571429]","[0.8888888888888888, 0.7619047619047619, 0.7777777777777778, 0.8, 0.75]","[0.816496580927726, 0.502518907629606, 0.6123724356957946, 0.6, 0.4364357804719848]"
3188,"[0.4364357804719848, 0.8, 0.7035264706814485, 0.7035264706814485, 0.502518907629606]",0.6292015258928976,0.13669501232355175,0.06113186794812663,"{'n_estimators': 201, 'criterion': 'entropy', 'max_depth': 77, 'min_samples_leaf': 10, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.7000000000000001, 0.9, 0.8500000000000001, 0.85, 0.75]","[0.7, 0.9, 0.85, 0.85, 0.75]","[0.7, 0.9, 0.8500000000000001, 0.8500000000000001, 0.75]","[0.5, 0.9, 0.8, 0.9, 0.7]","[0.8333333333333334, 0.9, 0.8888888888888888, 0.8181818181818182, 0.7777777777777778]","[0.625, 0.9, 0.8421052631578947, 0.8571428571428571, 0.7368421052631579]","[0.4364357804719848, 0.8, 0.7035264706814485, 0.7035264706814485, 0.502518907629606]"
3189,"[0.502518907629606, 0.6123724356957946, 0.6, 0.6, 0.5241424183609591]",0.567806752337272,0.04522828153164096,0.020226702402049497,"{'n_estimators': 201, 'criterion': 'entropy', 'max_depth': 77, 'min_samples_leaf': 10, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.75, 0.7999999999999999, 0.8, 0.8, 0.7500000000000001]","[0.75, 0.8, 0.8, 0.8, 0.75]","[0.75, 0.8, 0.8, 0.8, 0.75]","[0.8, 0.9, 0.8, 0.8, 0.6]","[0.7272727272727273, 0.75, 0.8, 0.8, 0.8571428571428571]","[0.7619047619047619, 0.8181818181818182, 0.8, 0.8, 0.7058823529411765]","[0.502518907629606, 0.6123724356957946, 0.6, 0.6, 0.5241424183609591]"
3190,"[0.8, 0.8, 0.816496580927726, 0.2041241452319315, 0.30151134457776363]",0.5844264141474842,0.27256971822856274,0.12189688371340596,"{'n_estimators': 76, 'criterion': 'entropy', 'max_depth': 60, 'min_samples_leaf': 14, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.9, 0.9, 0.9, 0.6, 0.6499999999999999]","[0.9, 0.9, 0.9, 0.6, 0.65]","[0.9, 0.9, 0.9, 0.6, 0.6499999999999999]","[0.9, 0.9, 0.8, 0.7, 0.6]","[0.9, 0.9, 1.0, 0.5833333333333334, 0.6666666666666666]","[0.9, 0.9, 0.8888888888888888, 0.6363636363636364, 0.631578947368421]","[0.8, 0.8, 0.816496580927726, 0.2041241452319315, 0.30151134457776363]"
3191,"[0.8, 0.6, 0.502518907629606, 0.2041241452319315, 0.7337993857053428]",0.5680884877133761,0.209299215617787,0.09360145475175147,"{'n_estimators': 76, 'criterion': 'entropy', 'max_depth': 60, 'min_samples_leaf': 14, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.9, 0.8, 0.75, 0.6, 0.85]","[0.9, 0.8, 0.75, 0.6, 0.85]","[0.9, 0.8, 0.75, 0.6, 0.85]","[0.9, 0.8, 0.8, 0.7, 0.7]","[0.9, 0.8, 0.7272727272727273, 0.5833333333333334, 1.0]","[0.9, 0.8, 0.7619047619047619, 0.6363636363636364, 0.8235294117647058]","[0.8, 0.6, 0.502518907629606, 0.2041241452319315, 0.7337993857053428]"
3192,"[0.2041241452319315, 0.7337993857053428, 0.7035264706814485, 0.7035264706814485, 0.7035264706814485]",0.609700588596324,0.20312688217130234,0.09084110331852442,"{'n_estimators': 76, 'criterion': 'entropy', 'max_depth': 60, 'min_samples_leaf': 14, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.6, 0.85, 0.8500000000000001, 0.85, 0.85]","[0.6, 0.85, 0.85, 0.85, 0.85]","[0.6, 0.85, 0.8500000000000001, 0.8500000000000001, 0.8500000000000001]","[0.7, 0.7, 0.8, 0.9, 0.9]","[0.5833333333333334, 1.0, 0.8888888888888888, 0.8181818181818182, 0.8181818181818182]","[0.6363636363636364, 0.8235294117647058, 0.8421052631578947, 0.8571428571428571, 0.8571428571428571]","[0.2041241452319315, 0.7337993857053428, 0.7035264706814485, 0.7035264706814485, 0.7035264706814485]"
3193,"[0.5241424183609591, 0.7035264706814485, 0.7337993857053428, 0.408248290463863, 0.4]",0.5539433130423227,0.14180056733416216,0.06341514156144454,"{'n_estimators': 76, 'criterion': 'entropy', 'max_depth': 60, 'min_samples_leaf': 14, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.7500000000000001, 0.8500000000000001, 0.85, 0.7000000000000002, 0.7]","[0.75, 0.85, 0.85, 0.7, 0.7]","[0.75, 0.8500000000000001, 0.85, 0.7, 0.7]","[0.6, 0.8, 1.0, 0.6, 0.7]","[0.8571428571428571, 0.8888888888888888, 0.7692307692307693, 0.75, 0.7]","[0.7058823529411765, 0.8421052631578947, 0.8695652173913043, 0.6666666666666666, 0.7]","[0.5241424183609591, 0.7035264706814485, 0.7337993857053428, 0.408248290463863, 0.4]"
3194,"[0.5241424183609591, 0.7337993857053428, 0.9045340337332909, 0.7035264706814485, 0.502518907629606]",0.6737042432221294,0.14795698169797059,0.06616837376447089,"{'n_estimators': 76, 'criterion': 'entropy', 'max_depth': 60, 'min_samples_leaf': 14, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.7500000000000001, 0.85, 0.9500000000000001, 0.85, 0.75]","[0.75, 0.85, 0.95, 0.85, 0.75]","[0.75, 0.85, 0.95, 0.8500000000000001, 0.75]","[0.6, 0.7, 1.0, 0.9, 0.7]","[0.8571428571428571, 1.0, 0.9090909090909091, 0.8181818181818182, 0.7777777777777778]","[0.7058823529411765, 0.8235294117647058, 0.9523809523809523, 0.8571428571428571, 0.7368421052631579]","[0.5241424183609591, 0.7337993857053428, 0.9045340337332909, 0.7035264706814485, 0.502518907629606]"
3195,"[0.6123724356957946, 0.6123724356957946, 0.7035264706814485, 0.4364357804719848, 0.6]",0.5929414245090044,0.08663489012153047,0.03874430070699343,"{'n_estimators': 76, 'criterion': 'entropy', 'max_depth': 60, 'min_samples_leaf': 14, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.7999999999999999, 0.7999999999999999, 0.85, 0.7000000000000001, 0.8]","[0.8, 0.8, 0.85, 0.7, 0.8]","[0.8, 0.8, 0.8500000000000001, 0.7, 0.8]","[0.9, 0.9, 0.9, 0.5, 0.8]","[0.75, 0.75, 0.8181818181818182, 0.8333333333333334, 0.8]","[0.8181818181818182, 0.8181818181818182, 0.8571428571428571, 0.625, 0.8]","[0.6123724356957946, 0.6123724356957946, 0.7035264706814485, 0.4364357804719848, 0.6]"
3196,"[0.7035264706814485, 0.10482848367219183, 0.7035264706814485, 0.9045340337332909, 0.6]",0.6032830917536759,0.26807363730529277,0.11988617519805163,"{'n_estimators': 76, 'criterion': 'entropy', 'max_depth': 60, 'min_samples_leaf': 14, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.85, 0.55, 0.8500000000000001, 0.95, 0.8]","[0.85, 0.55, 0.85, 0.95, 0.8]","[0.8500000000000001, 0.55, 0.8500000000000001, 0.95, 0.8]","[0.9, 0.7, 0.8, 0.9, 0.8]","[0.8181818181818182, 0.5384615384615384, 0.8888888888888888, 1.0, 0.8]","[0.8571428571428571, 0.6086956521739131, 0.8421052631578947, 0.9473684210526315, 0.8]","[0.7035264706814485, 0.10482848367219183, 0.7035264706814485, 0.9045340337332909, 0.6]"
3197,"[0.5241424183609591, 0.6123724356957946, 0.6123724356957946, 0.502518907629606, 0.3144854510165755]",0.513178329679746,0.10898773865637922,0.048740798469929104,"{'n_estimators': 76, 'criterion': 'entropy', 'max_depth': 60, 'min_samples_leaf': 14, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.7500000000000001, 0.8, 0.8, 0.75, 0.65]","[0.75, 0.8, 0.8, 0.75, 0.65]","[0.75, 0.8, 0.8, 0.75, 0.65]","[0.6, 0.7, 0.7, 0.8, 0.8]","[0.8571428571428571, 0.875, 0.875, 0.7272727272727273, 0.6153846153846154]","[0.7058823529411765, 0.7777777777777778, 0.7777777777777778, 0.7619047619047619, 0.6956521739130435]","[0.5241424183609591, 0.6123724356957946, 0.6123724356957946, 0.502518907629606, 0.3144854510165755]"
3198,"[0.3144854510165755, 0.7035264706814485, 0.6, 0.7035264706814485, 0.4]",0.5443076784758945,0.1596532771733798,0.07139911611805853,"{'n_estimators': 76, 'criterion': 'entropy', 'max_depth': 60, 'min_samples_leaf': 14, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.6500000000000001, 0.85, 0.8, 0.85, 0.7]","[0.65, 0.85, 0.8, 0.85, 0.7]","[0.65, 0.8500000000000001, 0.8, 0.8500000000000001, 0.7]","[0.5, 0.9, 0.8, 0.9, 0.7]","[0.7142857142857143, 0.8181818181818182, 0.8, 0.8181818181818182, 0.7]","[0.5882352941176471, 0.8571428571428571, 0.8, 0.8571428571428571, 0.7]","[0.3144854510165755, 0.7035264706814485, 0.6, 0.7035264706814485, 0.4]"
3199,"[0.2041241452319315, 0.6, 0.408248290463863, 0.502518907629606, 0.3144854510165755]",0.40587535886839515,0.1386258634432563,0.06199537081974483,"{'n_estimators': 76, 'criterion': 'entropy', 'max_depth': 60, 'min_samples_leaf': 14, 'bootstrap': False, 'n_jobs': 1}",round_cv,one_sem,RandomForestClassifier,"[0.6, 0.8, 0.7000000000000001, 0.75, 0.6500000000000001]","[0.6, 0.8, 0.7, 0.75, 0.65]","[0.6, 0.8, 0.7, 0.75, 0.65]","[0.7, 0.8, 0.8, 0.8, 0.5]","[0.5833333333333334, 0.8, 0.6666666666666666, 0.7272727272727273, 0.7142857142857143]","[0.6363636363636364, 0.8, 0.7272727272727273, 0.7619047619047619, 0.5882352941176471]","[0.2041241452319315, 0.6, 0.408248290463863, 0.502518907629606, 0.3144854510165755]"
3200,0.4242640687119285,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7,0.7,0.7,0.8666666666666667,0.65,0.7428571428571429,0.4242640687119285
3201,0.3458572319330373,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.8,0.631578947368421,0.7058823529411765,0.3458572319330373
3202,0.3458572319330373,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.8,0.631578947368421,0.7058823529411765,0.3458572319330373
3203,0.408248290463863,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7000000000000001,0.7,0.7,0.8,0.6666666666666666,0.7272727272727273,0.408248290463863
3204,0.3458572319330373,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.8,0.631578947368421,0.7058823529411765,0.3458572319330373
3205,0.48420012470625223,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7333333333333333,0.7333333333333333,0.7333333333333334,0.8666666666666667,0.6842105263157895,0.7647058823529411,0.48420012470625223
3206,0.6804138174397717,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.8333333333333334,0.8333333333333334,0.8333333333333333,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.6804138174397717
3207,0.4472135954999579,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.6,0.75,0.4472135954999579
3208,0.363696483726654,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.6666666666666667,0.6666666666666666,0.6666666666666667,0.8666666666666667,0.6190476190476191,0.7222222222222222,0.363696483726654
3209,0.2721655269759087,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.7333333333333333,0.6111111111111112,0.6666666666666666,0.2721655269759087
3210,0.4666666666666667,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7333333333333334,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.4666666666666667
3211,0.5443310539518174,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7666666666666668,0.7666666666666667,0.7666666666666666,0.8666666666666667,0.7222222222222222,0.7878787878787878,0.5443310539518174
3212,0.39405520311955033,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.6666666666666667,0.6666666666666666,0.6666666666666667,0.9333333333333333,0.6086956521739131,0.7368421052631579,0.39405520311955033
3213,0.45226701686664544,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7,0.7,0.7,0.9333333333333333,0.6363636363636364,0.7567567567567568,0.45226701686664544
3214,0.5091750772173156,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7333333333333334,0.7333333333333333,0.7333333333333334,0.9333333333333333,0.6666666666666666,0.7777777777777778,0.5091750772173156
3215,0.4666666666666667,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7333333333333334,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.4666666666666667
3216,0.4242640687119285,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7,0.7,0.7,0.8666666666666667,0.65,0.7428571428571429,0.4242640687119285
3217,0.2364331218717302,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.6000000000000001,0.6,0.6,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.2364331218717302
3218,0.5443310539518174,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7666666666666668,0.7666666666666667,0.7666666666666666,0.8666666666666667,0.7222222222222222,0.7878787878787878,0.5443310539518174
3219,0.2364331218717302,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.6000000000000001,0.6,0.6,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.2364331218717302
3220,0.4242640687119285,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7,0.7,0.7,0.8666666666666667,0.65,0.7428571428571429,0.4242640687119285
3221,0.1111111111111111,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.9333333333333333,0.5185185185185185,0.6666666666666666,0.1111111111111111
3222,0.40089186286863654,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7000000000000001,0.7,0.7,0.7333333333333333,0.6875,0.7096774193548387,0.40089186286863654
3223,0.6054055145966812,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.8,0.8,0.8,0.7333333333333333,0.8461538461538461,0.7857142857142857,0.6054055145966812
3224,0.4708709557974187,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7333333333333334,0.7333333333333333,0.7333333333333334,0.8,0.7058823529411765,0.75,0.4708709557974187
3225,0.48420012470625223,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7333333333333333,0.7333333333333333,0.7333333333333334,0.8666666666666667,0.6842105263157895,0.7647058823529411,0.48420012470625223
3226,0.6681531047810609,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8666666666666667,0.8125,0.8387096774193549,0.6681531047810609
3227,0.408248290463863,0.4195709484580044,0.1460185829363125,0.01460185829363125,,bootstrap,one_sem,RandomForestClassifier,0.7000000000000001,0.7,0.7,0.8,0.6666666666666666,0.7272727272727273,0.408248290463863
