,Scores,mean_test_score,std_test_score,sem_test_score,params,round,train_mthd,estimator,roc_auc,accuracy,balanced_accuracy,recall,precision,f1,matthews_corrcoef
4453,0.40628835067443575,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.6853146853146854,0.6666666666666666,0.6853146853146853,0.9090909090909091,0.5882352941176471,0.7142857142857143,0.40628835067443575
4454,0.6643356643356644,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8321678321678322,0.8333333333333334,0.8321678321678322,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6643356643356644
4455,0.7125253031944252,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8461538461538461,0.8333333333333334,0.8461538461538461,1.0,0.7333333333333333,0.8461538461538461,0.7125253031944252
4456,0.5104895104895105,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7552447552447552,0.75,0.7552447552447552,0.8181818181818182,0.6923076923076923,0.75,0.5104895104895105
4457,0.8321678321678322,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
4458,0.7774288420142416,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8846153846153846,0.875,0.8846153846153846,1.0,0.7857142857142857,0.88,0.7774288420142416
4459,0.7491587023046328,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8706293706293707,0.875,0.8706293706293706,0.8181818181818182,0.9,0.8571428571428571,0.7491587023046328
4460,0.9198662110077999,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9615384615384616,0.9583333333333334,0.9615384615384616,1.0,0.9166666666666666,0.9565217391304348,0.9198662110077999
4461,0.7491587023046328,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8706293706293707,0.875,0.8706293706293706,0.8181818181818182,0.9,0.8571428571428571,0.7491587023046328
4462,0.5136098017959848,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7342657342657343,0.75,0.7342657342657343,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.5136098017959848
4463,0.8321678321678322,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
4464,0.47304991679126607,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7237762237762237,0.7083333333333334,0.7237762237762237,0.9090909090909091,0.625,0.7407407407407407,0.47304991679126607
4465,0.7526178090063816,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
4466,0.2659695218051501,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.6083916083916084,0.5833333333333334,0.6083916083916083,0.9090909090909091,0.5263157894736842,0.6666666666666666,0.2659695218051501
4467,0.8461538461538461,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9230769230769231,0.9166666666666666,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.8461538461538461
4468,0.6783216783216783,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
4469,0.7125253031944252,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8461538461538461,0.8333333333333334,0.8461538461538461,1.0,0.7333333333333333,0.8461538461538461,0.7125253031944252
4470,0.5104895104895105,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7552447552447552,0.75,0.7552447552447552,0.8181818181818182,0.6923076923076923,0.75,0.5104895104895105
4471,0.7526178090063816,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
4472,0.6504436355879909,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8076923076923077,0.7916666666666666,0.8076923076923077,1.0,0.6875,0.8148148148148148,0.6504436355879909
4473,0.47304991679126607,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7237762237762237,0.7083333333333334,0.7237762237762237,0.9090909090909091,0.625,0.7407407407407407,0.47304991679126607
4474,0.6078080037565888,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8006993006993007,0.7916666666666666,0.8006993006993006,0.9090909090909091,0.7142857142857143,0.8,0.6078080037565888
4475,0.7491587023046328,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8706293706293707,0.875,0.8706293706293706,0.8181818181818182,0.9,0.8571428571428571,0.7491587023046328
4476,0.7687061147858074,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8636363636363636,0.875,0.8636363636363636,0.7272727272727273,1.0,0.8421052631578947,0.7687061147858074
4477,0.7491587023046328,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8706293706293707,0.875,0.8706293706293706,0.8181818181818182,0.9,0.8571428571428571,0.7491587023046328
4478,0.8321678321678322,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
4479,0.7491587023046328,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8706293706293707,0.875,0.8706293706293706,0.8181818181818182,0.9,0.8571428571428571,0.7491587023046328
4480,0.8420753583206844,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9090909090909092,0.9166666666666666,0.9090909090909092,0.8181818181818182,1.0,0.9,0.8420753583206844
4481,0.6276459144608478,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7727272727272727,0.7916666666666666,0.7727272727272727,0.5454545454545454,1.0,0.7058823529411765,0.6276459144608478
4482,0.8461538461538461,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9230769230769231,0.9166666666666666,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.8461538461538461
4483,0.8420753583206844,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9090909090909092,0.9166666666666666,0.9090909090909092,0.8181818181818182,1.0,0.9,0.8420753583206844
4484,0.8321678321678322,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
4485,0.49660854465066,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7412587412587412,0.75,0.7412587412587412,0.6363636363636364,0.7777777777777778,0.7,0.49660854465066
4486,0.5902679811685199,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7692307692307692,0.75,0.7692307692307692,1.0,0.6470588235294118,0.7857142857142857,0.5902679811685199
4487,0.7687061147858074,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8636363636363636,0.875,0.8636363636363636,0.7272727272727273,1.0,0.8421052631578947,0.7687061147858074
4488,0.6504436355879909,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8076923076923077,0.7916666666666666,0.8076923076923077,1.0,0.6875,0.8148148148148148,0.6504436355879909
4489,0.3517661417422953,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.6433566433566434,0.6666666666666666,0.6433566433566433,0.36363636363636365,0.8,0.5,0.3517661417422953
4490,0.6783216783216783,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
4491,0.8321678321678322,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
4492,0.8321678321678322,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
4493,0.8321678321678322,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
4494,0.6783216783216783,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
4495,0.6693419514856722,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8251748251748253,0.8333333333333334,0.8251748251748252,0.7272727272727273,0.8888888888888888,0.8,0.6693419514856722
4496,0.6078080037565888,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8006993006993007,0.7916666666666666,0.8006993006993006,0.9090909090909091,0.7142857142857143,0.8,0.6078080037565888
4497,0.7774288420142416,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8846153846153846,0.875,0.8846153846153846,1.0,0.7857142857142857,0.88,0.7774288420142416
4498,0.6783216783216783,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
4499,0.7491587023046328,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8706293706293707,0.875,0.8706293706293706,0.8181818181818182,0.9,0.8571428571428571,0.7491587023046328
4500,0.47304991679126607,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7237762237762237,0.7083333333333334,0.7237762237762237,0.9090909090909091,0.625,0.7407407407407407,0.47304991679126607
4501,0.7526178090063816,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
4502,0.8321678321678322,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
4503,0.6693419514856722,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8251748251748253,0.8333333333333334,0.8251748251748252,0.7272727272727273,0.8888888888888888,0.8,0.6693419514856722
4504,0.8461538461538461,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9230769230769231,0.9166666666666666,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.8461538461538461
4505,0.5104895104895105,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7552447552447552,0.75,0.7552447552447552,0.8181818181818182,0.6923076923076923,0.75,0.5104895104895105
4506,0.7491587023046328,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8706293706293707,0.875,0.8706293706293706,0.8181818181818182,0.9,0.8571428571428571,0.7491587023046328
4507,0.5853694070049635,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7937062937062936,0.7916666666666666,0.7937062937062938,0.8181818181818182,0.75,0.782608695652174,0.5853694070049635
4508,0.7526178090063816,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
4509,0.7526178090063816,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
4510,0.6975894322900689,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8181818181818181,0.8333333333333334,0.8181818181818181,0.6363636363636364,1.0,0.7777777777777778,0.6975894322900689
4511,0.8420753583206844,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9090909090909092,0.9166666666666666,0.9090909090909092,0.8181818181818182,1.0,0.9,0.8420753583206844
4512,0.7125253031944252,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8461538461538461,0.8333333333333334,0.8461538461538461,1.0,0.7333333333333333,0.8461538461538461,0.7125253031944252
4513,0.9198662110077999,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9615384615384616,0.9583333333333334,0.9615384615384616,1.0,0.9166666666666666,0.9565217391304348,0.9198662110077999
4514,0.9187795405622854,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9545454545454546,0.9583333333333334,0.9545454545454546,0.9090909090909091,1.0,0.9523809523809523,0.9187795405622854
4515,0.6975894322900689,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8181818181818181,0.8333333333333334,0.8181818181818181,0.6363636363636364,1.0,0.7777777777777778,0.6975894322900689
4516,0.7491587023046328,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8706293706293707,0.875,0.8706293706293706,0.8181818181818182,0.9,0.8571428571428571,0.7491587023046328
4517,0.7125253031944252,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8461538461538461,0.8333333333333334,0.8461538461538461,1.0,0.7333333333333333,0.8461538461538461,0.7125253031944252
4518,0.6783216783216783,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
4519,0.6975894322900689,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8181818181818181,0.8333333333333334,0.8181818181818181,0.6363636363636364,1.0,0.7777777777777778,0.6975894322900689
4520,0.8321678321678322,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
4521,0.6693419514856722,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8251748251748253,0.8333333333333334,0.8251748251748252,0.7272727272727273,0.8888888888888888,0.8,0.6693419514856722
4522,0.5853694070049635,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7937062937062936,0.7916666666666666,0.7937062937062938,0.8181818181818182,0.75,0.782608695652174,0.5853694070049635
4523,0.7125253031944252,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8461538461538461,0.8333333333333334,0.8461538461538461,1.0,0.7333333333333333,0.8461538461538461,0.7125253031944252
4524,0.3379631847096873,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.6468531468531469,0.625,0.6468531468531469,0.9090909090909091,0.5555555555555556,0.6896551724137931,0.3379631847096873
4525,0.9187795405622854,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9545454545454546,0.9583333333333334,0.9545454545454546,0.9090909090909091,1.0,0.9523809523809523,0.9187795405622854
4526,0.7774288420142416,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8846153846153846,0.875,0.8846153846153846,1.0,0.7857142857142857,0.88,0.7774288420142416
4527,0.8461538461538461,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9230769230769231,0.9166666666666666,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.8461538461538461
4528,0.8321678321678322,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
4529,0.7687061147858074,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8636363636363636,0.875,0.8636363636363636,0.7272727272727273,1.0,0.8421052631578947,0.7687061147858074
4530,0.8321678321678322,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
4531,0.6643356643356644,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8321678321678322,0.8333333333333334,0.8321678321678322,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6643356643356644
4532,0.6693419514856722,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8251748251748253,0.8333333333333334,0.8251748251748252,0.7272727272727273,0.8888888888888888,0.8,0.6693419514856722
4533,0.8461538461538461,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9230769230769231,0.9166666666666666,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.8461538461538461
4534,0.7774288420142416,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8846153846153846,0.875,0.8846153846153846,1.0,0.7857142857142857,0.88,0.7774288420142416
4535,0.6975894322900689,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8181818181818181,0.8333333333333334,0.8181818181818181,0.6363636363636364,1.0,0.7777777777777778,0.6975894322900689
4536,0.9198662110077999,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9615384615384616,0.9583333333333334,0.9615384615384616,1.0,0.9166666666666666,0.9565217391304348,0.9198662110077999
4537,0.6643356643356644,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8321678321678322,0.8333333333333334,0.8321678321678322,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6643356643356644
4538,0.6276459144608478,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7727272727272727,0.7916666666666666,0.7727272727272727,0.5454545454545454,1.0,0.7058823529411765,0.6276459144608478
4539,0.7526178090063816,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
4540,0.6504436355879909,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8076923076923077,0.7916666666666666,0.8076923076923077,1.0,0.6875,0.8148148148148148,0.6504436355879909
4541,0.9187795405622854,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9545454545454546,0.9583333333333334,0.9545454545454546,0.9090909090909091,1.0,0.9523809523809523,0.9187795405622854
4542,0.8321678321678322,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
4543,0.49660854465066,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7412587412587412,0.75,0.7412587412587412,0.6363636363636364,0.7777777777777778,0.7,0.49660854465066
4544,0.6693419514856722,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8251748251748253,0.8333333333333334,0.8251748251748252,0.7272727272727273,0.8888888888888888,0.8,0.6693419514856722
4545,0.6783216783216783,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
4546,0.57953786404698,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7867132867132867,0.7916666666666666,0.7867132867132867,0.7272727272727273,0.8,0.7619047619047619,0.57953786404698
4547,0.9198662110077999,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.9615384615384616,0.9583333333333334,0.9615384615384616,1.0,0.9166666666666666,0.9565217391304348,0.9198662110077999
4548,0.5902679811685199,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.7692307692307692,0.75,0.7692307692307692,1.0,0.6470588235294118,0.7857142857142857,0.5902679811685199
4549,0.6783216783216783,0.712275489521261,0.13595232041040808,0.013595232041040808,,bootstrap,one_sem,ElasticNet,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
4550,0.9198662110077999,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.9615384615384616,0.9583333333333334,0.9615384615384616,0.9230769230769231,1.0,0.96,0.9198662110077999
4551,0.9198662110077999,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.9615384615384616,0.9583333333333334,0.9615384615384616,0.9230769230769231,1.0,0.96,0.9198662110077999
4552,0.7125253031944252,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.8461538461538461,0.8333333333333334,0.8461538461538461,0.6923076923076923,1.0,0.8181818181818182,0.7125253031944252
4553,1.0,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4554,0.9198662110077999,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.9615384615384616,0.9583333333333334,0.9615384615384616,0.9230769230769231,1.0,0.96,0.9198662110077999
4555,0.7774288420142416,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.8846153846153846,0.875,0.8846153846153846,0.7692307692307693,1.0,0.8695652173913043,0.7774288420142416
4556,0.9198662110077999,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.9615384615384616,0.9583333333333334,0.9615384615384616,0.9230769230769231,1.0,0.96,0.9198662110077999
4557,0.7774288420142416,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.8846153846153846,0.875,0.8846153846153846,0.7692307692307693,1.0,0.8695652173913043,0.7774288420142416
4558,1.0,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4559,0.5310850045437944,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.7307692307692308,0.7083333333333334,0.7307692307692308,0.46153846153846156,1.0,0.631578947368421,0.5310850045437944
4560,0.5104895104895105,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.7552447552447552,0.75,0.7552447552447552,0.6923076923076923,0.8181818181818182,0.75,0.5104895104895105
4561,0.7687061147858074,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.8636363636363636,0.875,0.8636363636363636,1.0,0.8125,0.896551724137931,0.7687061147858074
4562,0.4381871654989361,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.7167832167832168,0.7083333333333334,0.7167832167832169,0.6153846153846154,0.8,0.6956521739130435,0.4381871654989361
4563,0.8321678321678322,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.9160839160839161,0.9166666666666666,0.916083916083916,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8321678321678322
4564,0.8321678321678322,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.9160839160839161,0.9166666666666666,0.916083916083916,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8321678321678322
4565,0.9187795405622854,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.9545454545454545,0.9583333333333334,0.9545454545454546,1.0,0.9285714285714286,0.9629629629629629,0.9187795405622854
4566,0.6643356643356644,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.8321678321678321,0.8333333333333334,0.8321678321678322,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6643356643356644
4567,0.539791896359413,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.7622377622377623,0.75,0.7622377622377623,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.539791896359413
4568,0.7774288420142416,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.8846153846153846,0.875,0.8846153846153846,0.7692307692307693,1.0,0.8695652173913043,0.7774288420142416
4569,0.9187795405622854,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.9545454545454545,0.9583333333333334,0.9545454545454546,1.0,0.9285714285714286,0.9629629629629629,0.9187795405622854
4570,0.8420753583206844,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.9090909090909091,0.9166666666666666,0.9090909090909092,1.0,0.8666666666666667,0.9285714285714286,0.8420753583206844
4571,0.6783216783216783,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.7692307692307693,0.9090909090909091,0.8333333333333334,0.6783216783216783
4572,0.8461538461538461,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.9230769230769231,0.9166666666666666,0.9230769230769231,0.8461538461538461,1.0,0.9166666666666666,0.8461538461538461
4573,0.9198662110077999,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.9615384615384616,0.9583333333333334,0.9615384615384616,0.9230769230769231,1.0,0.96,0.9198662110077999
4574,0.6078080037565888,0.7594084778939341,0.1299361108868571,0.01299361108868571,,bootstrap,one_sem,ElasticNet,0.8006993006993006,0.7916666666666666,0.8006993006993006,0.6923076923076923,0.9,0.782608695652174,0.6078080037565888
